Datum,Tatsächlich,Vorhergesagt
2020-11-16,3600.160048064718,3554.1839259363774
2020-11-17,3610.3101879046885,3570.1655610789026
2020-11-18,3612.0902230142387,3540.5808045086455
2020-11-19,3559.409779514536,3519.3539753662485
2020-11-20,3579.309998989775,3521.7622160255273
2020-11-23,3566.820026278438,3502.953297753266
2020-11-24,3594.5201661995093,3530.0241576567355
2020-11-25,3635.500012718549,3594.322464110883
2020-11-27,3638.5500688539473,3565.0131294720636
2020-11-30,3634.179849858629,3588.702997135261
2020-12-01,3645.8700603165203,3547.027969902411
2020-12-02,3653.7799346413526,3633.816321561608
2020-12-03,3668.279878587055,3594.793439195201
2020-12-04,3670.939902884566,3615.505956382404
2020-12-07,3694.730054215907,3640.187916048308
2020-12-08,3683.04987212483,3622.398667787493
2020-12-09,3705.980091001839,3640.6746499947626
2020-12-10,3659.12971018086,3608.0258692067587
2020-12-11,3656.0800122014193,3603.6126714965217
2020-12-14,3675.270008412627,3593.3289394843455
2020-12-15,3666.409946332133,3603.5077318009285
2020-12-16,3696.250068100199,3638.559739064804
2020-12-17,3713.6500008350417,3637.8398455899155
2020-12-18,3722.389722513763,3664.3680992175364
2020-12-21,3684.2801378393783,3637.4286825505264
2020-12-22,3698.080245043821,3619.3593563308245
2020-12-23,3693.4199197228013,3632.0344956722697
2020-12-24,3694.0298593186894,3633.2486443687235
2020-12-28,3723.030105366052,3633.983938549791
2020-12-29,3750.009993656277,3677.564355477371
2020-12-30,3736.1898297182056,3658.929859156488
2020-12-31,3733.270142351394,3670.8625411977123
2021-01-04,3764.610221270123,3686.328431761213
2021-01-05,3698.0200748429347,3625.2757345953437
2021-01-06,3712.1998273624927,3675.6969303141527
2021-01-07,3764.7097886263514,3686.278289927141
2021-01-08,3815.05004109873,3750.471298529738
2021-01-11,3803.139922882838,3745.5588314145284
2021-01-12,3801.620267154504,3721.9173148056148
2021-01-13,3802.2298485944343,3728.7376787072576
2021-01-14,3814.9798425310296,3741.2015060336857
2021-01-15,3788.7298760825074,3727.4866399471653
2021-01-19,3781.879785236379,3690.9396897160336
2021-01-20,3816.2201366123923,3748.750359153201
2021-01-21,3857.46000435669,3788.7764363570027
2021-01-22,3844.2401098036503,3774.397549124988
2021-01-25,3851.680083512038,3763.635678909341
2021-01-26,3862.9598472424555,3776.9759138641534
2021-01-27,3836.8302211957057,3791.8447584462415
2021-01-28,3755.7501591896294,3669.0810734643314
2021-01-29,3778.0500235811637,3769.842879811477
2021-02-01,3731.1699158156994,3625.8580961824923
2021-02-02,3791.840102418792,3743.5868247116746
2021-02-03,3840.2699510130337,3761.9090090374816
2021-02-04,3836.6597389598614,3758.129389216338
2021-02-05,3878.300025064819,3803.503451179859
2021-02-08,3892.590089619335,3810.1952370927033
2021-02-09,3910.4900080710654,3839.358802256757
2021-02-10,3920.7801868904794,3824.9534114838757
2021-02-11,3916.3999395283467,3832.1025625546467
2021-02-12,3911.650075217913,3835.109998131084
2021-02-16,3939.6102363642426,3853.0743846551927
2021-02-17,3918.5001660640414,3852.5145868933764
2021-02-18,3915.860198500159,3839.505288043438
2021-02-19,3921.1598322055947,3824.589883186855
2021-02-22,3885.550176115649,3837.9444443799734
2021-02-23,3857.069972518803,3791.896332904144
2021-02-24,3873.7098983114997,3796.6110979307273
2021-02-25,3915.800028299273,3855.509128855338
2021-02-26,3839.6600114171456,3743.664544554486
2021-03-01,3842.5098583722142,3760.2331973116093
2021-03-02,3903.639917224937,3854.9317814515966
2021-03-03,3863.989903776674,3782.3135121011005
2021-03-04,3818.5298843833157,3753.0564682320987
2021-03-05,3793.5800240610847,3697.559486281389
2021-03-08,3844.3898189939505,3788.246007383714
2021-03-09,3851.930076370482,3763.7538703753676
2021-03-10,3891.9898202343034,3828.8752192202087
2021-03-11,3915.5400070740147,3825.8781701665434
2021-03-12,3924.520051400323,3877.2882344844406
2021-03-15,3942.960069036199,3844.5617338536254
2021-03-16,3973.589924690896,3885.8628462666825
2021-03-17,3949.570195390698,3876.1231531541857
2021-03-18,3953.499882558099,3883.3557545630906
2021-03-19,3913.140004001762,3825.4448014577797
2021-03-22,3916.479808306904,3837.891795454198
2021-03-23,3937.6002651298772,3876.0565361460617
2021-03-24,3919.929924647004,3824.359588906082
2021-03-25,3879.3401099658518,3825.438354650542
2021-03-26,3917.120191159193,3820.407696069306
2021-03-29,3969.309960996907,3907.399480312452
2021-03-30,3963.3402174946973,3872.0580830347903
2021-03-31,3967.24984792847,3872.9033310948585
2021-04-01,3992.7799209021036,3899.953417952784
2021-04-05,4034.439905584732,3937.4322899857366
2021-04-06,4075.5701776059873,3992.044626721036
2021-04-07,4074.290128213325,3970.6340635723614
2021-04-08,4089.9497811499173,3984.4889686383253
2021-04-09,4096.109705465642,4001.865979391878
2021-04-12,4124.709891308303,4028.370594726294
2021-04-13,4130.100138471025,4019.0216497635997
2021-04-14,4141.580111381772,4042.112680665596
2021-04-15,4139.759604649007,4021.520862036123
2021-04-16,4174.140069492278,4079.1126981831626
2021-04-19,4179.7996499351575,4077.246705643775
2021-04-20,4159.180253296945,4051.942629079422
2021-04-21,4128.420028873661,4029.4393321039393
2021-04-22,4170.4600170273625,4075.0931138703895
2021-04-23,4138.77968994886,4025.95089307637
2021-04-26,4185.029801384808,4090.592312937952
2021-04-27,4188.249981600093,4075.919021508744
2021-04-28,4185.140113419766,4078.9493790664715
2021-04-29,4206.140229840967,4080.970811291482
2021-04-30,4198.0999867475475,4107.747983309673
2021-05-03,4191.979817743122,4065.6234703499654
2021-05-04,4179.040001148969,4103.758484097343
2021-05-05,4177.060115015047,4037.6274936078703
2021-05-06,4169.1402123234,4085.0054381544765
2021-05-07,4210.339966600441,4088.3606431657977
2021-05-10,4228.290026886243,4132.646627329959
2021-05-11,4150.339889794122,4075.86314917935
2021-05-12,4130.549982353841,4028.319378424349
2021-05-13,4074.9899649545846,3966.436833904591
2021-05-14,4129.580096020509,4040.3383760513684
2021-05-17,4169.919917843217,4078.992715937348
2021-05-18,4165.940088841744,4046.5359067426475
2021-05-19,4098.450254648924,4033.054200184561
2021-05-20,4121.970356388192,3993.7745199965143
2021-05-21,4168.609783350112,4079.1567513659543
2021-05-24,4170.160240490804,4050.385366975534
2021-05-25,4205.940020660637,4104.161409549706
2021-05-26,4191.589785905235,4077.863092046901
2021-05-27,4201.939776769577,4093.55533717564
2021-05-28,4210.7701119055855,4102.520697107684
2021-06-01,4216.519947649795,4109.069220637466
2021-06-02,4206.81965169264,4107.98830595726
2021-06-03,4191.43004834812,4105.818239009823
2021-06-04,4206.049974539637,4082.0707082374433
2021-06-07,4229.339781998133,4140.171125844354
2021-06-08,4233.809926505637,4107.238327381929
2021-06-09,4232.990107518563,4121.586771357543
2021-06-10,4228.560076478316,4115.34697826326
2021-06-11,4242.899924710946,4137.367122851865
2021-06-14,4248.310228607297,4133.16452084473
2021-06-15,4255.279943543283,4140.859859750926
2021-06-16,4248.8700263691135,4133.125840001303
2021-06-17,4220.370124194596,4111.0082769922155
2021-06-18,4204.779953513789,4114.810460638691
2021-06-21,4173.399761127803,4059.5455637485434
2021-06-22,4224.609974421328,4141.260994423501
2021-06-23,4249.270086573815,4131.357265882398
2021-06-24,4256.970081507461,4131.797081398399
2021-06-25,4274.450241176819,4159.324231991923
2021-06-28,4284.89979939739,4170.028797254345
2021-06-29,4293.210092082882,4182.2347522912605
2021-06-30,4290.649993297557,4179.850866237102
2021-07-01,4300.729934569827,4179.59299394759
2021-07-02,4326.600255703233,4203.487726818566
2021-07-06,4356.46007604897,4231.72689145591
2021-07-07,4351.0096586853615,4208.6713179937215
2021-07-08,4321.069969561067,4239.730602641648
2021-07-09,4329.3799040906015,4175.778632998554
2021-07-12,4372.410193467222,4266.048260566167
2021-07-13,4381.069688211428,4246.684916871454
2021-07-14,4380.10983024491,4245.06282853923
2021-07-15,4369.01988917205,4253.403206325165
2021-07-16,4367.430034876015,4226.20949892822
2021-07-19,4296.399829041766,4216.034646327171
2021-07-20,4265.109891957109,4121.569938027533
2021-07-21,4331.129854099709,4237.397216577519
2021-07-22,4361.27011056029,4231.3379340858955
2021-07-23,4381.200056980015,4241.942215680174
2021-07-26,4409.579976908717,4292.616985817003
2021-07-27,4416.3799259207735,4285.452434040053
2021-07-28,4402.950151976547,4264.29687793323
2021-07-29,4403.589818516921,4279.979094695154
2021-07-30,4395.120146430272,4294.5438648691925
2021-08-02,4406.85978241032,4257.0696488636895
2021-08-03,4392.740200091648,4273.665521473595
2021-08-04,4415.950138771586,4288.659362484905
2021-08-05,4408.859725277871,4270.606869595213
2021-08-06,4429.069749656483,4306.894873068959
2021-08-09,4437.770074179862,4302.306537095428
2021-08-10,4435.790188045939,4297.750793314044
2021-08-11,4442.18004848648,4307.634465121519
2021-08-12,4446.080008709396,4311.318815457926
2021-08-13,4464.839859615458,4325.446277207666
2021-08-16,4461.649764500617,4330.80572295803
2021-08-17,4462.120023273019,4331.955045426148
2021-08-18,4440.940112561075,4298.143332243635
2021-08-19,4382.43999290542,4277.681166070834
2021-08-20,4410.559891608864,4272.894053540804
2021-08-23,4450.290131991642,4319.176757168898
2021-08-24,4484.3998309309245,4348.443113092799
2021-08-25,4490.450159523607,4347.173450222908
2021-08-26,4493.749850361492,4359.547022248007
2021-08-27,4474.099981900654,4328.678276569553
2021-08-30,4513.759665559774,4376.429777779995
2021-08-31,4529.7498964452825,4384.244024464133
2021-09-01,4528.799708689621,4376.219182076893
2021-09-02,4534.480062178045,4390.469133164152
2021-09-03,4532.419949109608,4398.53695426631
2021-09-07,4535.379749943677,4387.6769493182655
2021-09-08,4518.089771087834,4376.814437278517
2021-09-09,4513.020073507214,4369.716860665649
2021-09-10,4506.919961236417,4362.254681287886
2021-09-13,4474.810205164686,4331.852970978216
2021-09-14,4479.330133350304,4342.179323549353
2021-09-15,4447.490068714687,4314.081630515284
2021-09-16,4477.089867835166,4352.969488085655
2021-09-17,4469.7401494281075,4328.711226917658
2021-09-20,4402.950151976547,4308.159521755442
2021-09-21,4374.45024980203,4216.501681695954
2021-09-22,4367.430034876015,4267.680377265206
2021-09-23,4406.7498285313195,4277.0128470538475
2021-09-24,4438.040123771934,4327.354532150057
2021-09-27,4442.120236441551,4308.762656388135
2021-09-28,4419.539935935172,4307.421004170756
2021-09-29,4362.410120973509,4211.880037218361
2021-09-30,4370.669913668971,4259.837119948497
2021-10-01,4317.159980971337,4188.7041233544005
2021-10-04,4348.839949893882,4248.768668233097
2021-10-05,4309.870074609207,4169.036705251638
2021-10-06,4319.5696542544465,4251.560135767068
2021-10-07,4383.730070664897,4212.582022895367
2021-10-08,4406.50986403969,4302.195508748555
2021-10-11,4385.439907206746,4249.973504874652
2021-10-12,4368.310024063976,4245.092555483716
2021-10-13,4358.009816877748,4223.787290186592
2021-10-14,4386.750041699852,4240.059747966734
2021-10-15,4447.689919739059,4322.972494008136
2021-10-18,4463.720264091826,4333.172775682178
2021-10-19,4497.340005681035,4340.815465662599
2021-10-20,4524.419819483446,4385.095003019524
2021-10-21,4532.2401548188645,4389.727392175846
2021-10-22,4546.120130801864,4400.814109845087
2021-10-25,4553.690115122881,4396.013745544624
2021-10-26,4578.690117279184,4423.416257864883
2021-10-27,4580.22015953029,4435.263698788185
2021-10-28,4562.839925373119,4406.332934996608
2021-10-29,4572.870082967274,4459.840718758496
2021-11-01,4610.620079060172,4441.784644309228
2021-11-02,4613.339915402612,4467.813270375918
2021-11-03,4630.649950992083,4477.699807431054
2021-11-04,4662.930189299659,4503.365979668597
2021-11-05,4699.259738864494,4523.154812641005
2021-11-08,4701.479947646003,4546.119772645907
2021-11-09,4707.249840123841,4541.349135289929
2021-11-10,4670.259850973089,4524.402627997479
2021-11-11,4659.390175814187,4487.705252264132
2021-11-12,4655.2402227328275,4507.199681039347
2021-11-15,4689.299779838038,4527.011077837087
2021-11-16,4679.420047746098,4522.554543255974
2021-11-17,4701.500004379632,4543.177163297805
2021-11-18,4700.720298859815,4523.4929118650325
2021-11-19,4708.439992371132,4546.293120129412
2021-11-22,4712.000062590232,4541.576206167083
2021-11-23,4678.479888357251,4541.347344510141
2021-11-24,4675.779750592483,4523.36648281198
2021-11-26,4664.629997474694,4536.839593627083
2021-11-29,4628.749933636718,4420.53954921299
2021-11-30,4640.249963281094,4537.140086475556
2021-12-01,4602.819800458383,4400.101737645309
2021-12-02,4504.729837555351,4430.410327405989
2021-12-03,4589.4903101823,4437.051255172846
2021-12-06,4548.370066527859,4399.481053370691
2021-12-07,4631.970113852003,4466.41646214106
2021-12-08,4690.859907189588,4547.380481616856
2021-12-09,4690.999946169031,4527.3595635838865
2021-12-10,4687.640085130261,4506.542823013006
2021-12-13,4710.299896259239,4556.55070675668
2021-12-14,4642.99021451312,4501.968455121823
2021-12-15,4636.4599569371785,4472.497233990143
2021-12-16,4719.12987323929,4559.070692074747
2021-12-17,4652.499971500802,4509.173120366031
2021-12-20,4587.89973957435,4470.843269777688
2021-12-21,4594.960067967622,4414.596667407604
2021-12-22,4650.359989653807,4527.595588359982
2021-12-23,4703.959819496813,4523.897269941226
2021-12-27,4733.990122078394,4565.196233418537
2021-12-28,4795.490156035376,4611.681653318665
