Date,MACD_BullishCrossover,MACD_BearishCrossover,MACD_Bullish_Streak,MACD_Bearish_Streak,MACD_ZeroLine_Crossover,MACD_Slope
1982-06-15,0,0,0,23,0,0.01195
1982-06-16,0,0,0,24,0,-0.03712
1982-06-17,0,0,0,25,0,-0.11105
1982-06-18,0,0,0,26,0,-0.09192
1982-06-21,0,0,0,27,0,-0.05674
1982-06-22,0,0,0,28,0,0.06561
1982-06-23,1,0,1,0,0,0.21974
1982-06-24,0,0,2,0,0,0.16649
1982-06-25,0,0,3,0,0,0.09255
1982-06-28,0,0,4,0,0,0.17796
1982-06-29,0,0,5,0,0,0.14952
1982-06-30,0,0,6,0,0,0.08165
1982-07-01,0,0,7,0,0,0.00362
1982-07-02,0,0,8,0,0,-0.07032
1982-07-06,0,0,9,0,0,-0.07161
1982-07-07,0,0,10,0,0,-0.04867
1982-07-08,0,0,11,0,0,0.00017
1982-07-09,0,0,12,0,0,0.11740
1982-07-12,0,0,13,0,0,0.16325
1982-07-13,0,0,14,0,0,0.12870
1982-07-14,0,0,15,0,0,0.18871
1982-07-15,0,0,16,0,0,0.15700
1982-07-16,0,0,17,0,0,0.17583
1982-07-19,0,0,18,0,0,0.11360
1982-07-20,0,0,19,0,1,0.15529
1982-07-21,0,0,20,0,0,0.11199
1982-07-22,0,0,21,0,0,0.09115
1982-07-23,0,0,22,0,0,0.04426
1982-07-26,0,0,23,0,0,-0.03286
1982-07-27,0,0,24,0,0,-0.10248
1982-07-28,0,1,0,1,0,-0.21648
1982-07-29,0,0,0,2,0,-0.17012
1982-07-30,0,0,0,3,0,-0.18051
1982-08-02,0,0,0,4,0,0.01442
1982-08-03,0,0,0,5,0,-0.07552
1982-08-04,0,0,0,6,0,-0.18820
1982-08-05,0,0,0,7,0,-0.21770
1982-08-06,0,0,0,8,0,-0.27583
1982-08-09,0,0,0,9,0,-0.25281
1982-08-10,0,0,0,10,0,-0.20079
1982-08-11,0,0,0,11,0,-0.15774
1982-08-12,0,0,0,12,0,-0.11743
1982-08-13,0,0,0,13,0,0.04392
1982-08-16,0,0,0,14,0,0.07491
1982-08-17,1,0,1,0,0,0.47406
1982-08-18,0,0,2,0,0,0.34663
1982-08-19,0,0,3,0,0,0.33218
1982-08-20,0,0,4,0,0,0.57554
1982-08-23,0,0,5,0,1,0.69822
1982-08-24,0,0,6,0,0,0.47925
1982-08-25,0,0,7,0,0,0.54076
1982-08-26,0,0,8,0,0,0.48227
1982-08-27,0,0,9,0,0,0.23870
1982-08-30,0,0,10,0,0,0.20390
1982-08-31,0,0,11,0,0,0.27801
1982-09-01,0,0,12,0,0,0.08481
1982-09-02,0,0,13,0,0,0.19573
1982-09-03,0,0,14,0,0,0.30832
1982-09-07,0,0,15,0,0,0.09786
1982-09-08,0,0,16,0,0,0.10257
1982-09-09,0,0,17,0,0,0.02053
1982-09-10,0,0,18,0,0,-0.10540
1982-09-13,0,0,19,0,0,-0.02178
1982-09-14,0,0,20,0,0,0.01127
1982-09-15,0,0,21,0,0,0.06337
1982-09-16,0,0,22,0,0,-0.03295
1982-09-17,0,0,23,0,0,-0.16388
1982-09-20,0,1,0,1,0,-0.17046
1982-09-21,0,0,0,2,0,0.01858
1982-09-22,0,0,0,3,0,-0.09359
1982-09-23,0,0,0,4,0,-0.12376
1982-09-24,0,0,0,5,0,-0.17072
1982-09-27,0,0,0,6,0,-0.14254
1982-09-28,0,0,0,7,0,-0.17309
1982-09-29,0,0,0,8,0,-0.29317
1982-09-30,0,0,0,9,0,-0.35199
1982-10-01,0,0,0,10,0,-0.17390
1982-10-04,0,0,0,11,0,-0.19273
1982-10-05,0,0,0,12,0,-0.13110
1982-10-06,0,0,0,13,0,0.19948
1982-10-07,0,0,0,14,0,0.36367
1982-10-08,1,0,1,0,0,0.44190
1982-10-11,0,0,2,0,0,0.59148
1982-10-12,0,0,3,0,0,0.42673
1982-10-13,0,0,4,0,0,0.47626
1982-10-14,0,0,5,0,0,0.15784
1982-10-15,0,0,6,0,0,-0.00249
1982-10-18,0,0,7,0,0,0.20377
1982-10-19,0,0,8,0,0,0.09901
1982-10-20,0,0,9,0,0,0.23916
1982-10-21,0,0,10,0,0,0.12129
1982-10-22,0,0,11,0,0,0.02277
1982-10-25,0,0,12,0,0,-0.47588
1982-10-26,0,1,0,1,0,-0.32905
1982-10-27,0,0,0,2,0,-0.23819
1982-10-28,0,0,0,3,0,-0.36451
1982-10-29,0,0,0,4,0,-0.31334
1982-11-01,0,0,0,5,0,-0.14046
1982-11-02,0,0,0,6,0,0.01814
1982-11-03,0,0,0,7,0,0.41022
1982-11-04,1,0,1,0,0,0.20219
1982-11-05,0,0,2,0,0,0.14300
1982-11-08,0,0,3,0,0,-0.06695
1982-11-09,0,0,4,0,0,0.11235
1982-11-10,0,0,5,0,0,-0.10264
1982-11-11,0,1,0,1,0,-0.07448
1982-11-12,0,0,0,2,0,-0.27572
1982-11-15,0,0,0,3,0,-0.45258
1982-11-16,0,0,0,4,0,-0.51499
1982-11-17,0,0,0,5,0,-0.22936
1982-11-18,0,0,0,6,0,-0.17048
1982-11-19,0,0,0,7,0,-0.26041
1982-11-22,0,0,0,8,0,-0.44597
1982-11-23,0,0,0,9,0,-0.46581
1982-11-24,0,0,0,10,0,-0.29736
1982-11-26,0,0,0,11,0,-0.15800
1982-11-29,0,0,0,12,0,-0.18104
1982-11-30,0,0,0,13,0,0.20264
1982-12-01,0,0,0,14,0,0.17067
1982-12-02,0,0,0,15,0,0.13651
1982-12-03,0,0,0,16,0,0.08983
1982-12-06,1,0,1,0,0,0.30831
1982-12-07,0,0,2,0,0,0.30605
1982-12-08,0,0,3,0,0,0.15322
1982-12-09,0,0,4,0,0,-0.04166
1982-12-10,0,0,5,0,0,-0.08299
1982-12-13,0,0,6,0,0,-0.04980
1982-12-14,0,1,0,1,0,-0.25697
1982-12-15,0,0,0,2,0,-0.38524
1982-12-16,0,0,0,3,0,-0.30425
1982-12-17,0,0,0,4,0,-0.06741
1982-12-20,0,0,0,5,0,-0.15471
1982-12-21,0,0,0,6,0,0.06584
1982-12-22,0,0,0,7,0,0.06717
1982-12-23,0,0,0,8,0,0.12089
1982-12-27,1,0,1,0,0,0.28605
1982-12-28,0,0,2,0,0,0.10507
1982-12-29,0,0,3,0,0,0.11125
1982-12-30,0,0,4,0,0,0.00474
1982-12-31,0,0,5,0,0,0.01855
1983-01-03,0,0,6,0,0,-0.17904
1983-01-04,0,0,7,0,0,0.09259
1983-01-05,0,0,8,0,0,0.11129
1983-01-06,0,0,9,0,0,0.34086
1983-01-07,0,0,10,0,0,0.24561
1983-01-10,0,0,11,0,0,0.30300
1983-01-11,0,0,12,0,0,0.13711
1983-01-12,0,0,13,0,0,0.15793
1983-01-13,0,0,14,0,0,0.02328
1983-01-14,0,0,15,0,0,0.06748
1983-01-17,0,0,16,0,0,0.03354
1983-01-18,0,0,17,0,0,-0.02454
1983-01-19,0,0,18,0,0,-0.13438
1983-01-20,0,0,19,0,0,-0.04740
1983-01-21,0,1,0,1,0,-0.25473
1983-01-24,0,0,0,2,0,-0.52913
1983-01-25,0,0,0,3,0,-0.28658
1983-01-26,0,0,0,4,0,-0.25202
1983-01-27,0,0,0,5,0,0.01245
1983-01-28,0,0,0,6,0,0.02089
1983-01-31,0,0,0,7,0,0.07113
1983-02-01,0,0,0,8,0,-0.14000
1983-02-02,0,0,0,9,0,-0.09562
1983-02-03,0,0,0,10,0,0.00087
1983-02-04,0,0,0,11,0,0.14427
1983-02-07,1,0,1,0,0,0.16802
1983-02-08,0,0,2,0,0,0.02357
1983-02-09,0,0,3,0,0,-0.04759
1983-02-10,0,0,4,0,0,0.15247
1983-02-11,0,0,5,0,0,0.12001
1983-02-14,0,0,6,0,0,0.18336
1983-02-15,0,0,7,0,0,0.07853
1983-02-16,0,0,8,0,0,-0.02364
1983-02-17,0,0,9,0,0,-0.03322
1983-02-18,0,0,10,0,0,0.00353
1983-02-22,0,1,0,1,0,-0.21341
1983-02-23,0,0,0,2,0,-0.07543
1983-02-24,1,0,1,0,0,0.15320
1983-02-25,0,0,2,0,0,0.11759
1983-02-28,0,0,3,0,0,-0.05684
1983-03-01,0,0,4,0,0,0.16612
1983-03-02,0,0,5,0,0,0.22723
1983-03-03,0,0,6,0,0,0.25338
1983-03-04,0,0,7,0,0,0.19200
1983-03-07,0,0,8,0,0,0.12657
1983-03-08,0,0,9,0,0,-0.11839
1983-03-09,0,0,10,0,0,0.01172
1983-03-10,0,0,11,0,0,-0.10026
1983-03-11,0,1,0,1,0,-0.14617
1983-03-14,0,0,0,2,0,-0.16850
1983-03-15,0,0,0,3,0,-0.10830
1983-03-16,0,0,0,4,0,-0.22742
1983-03-17,0,0,0,5,0,-0.21126
1983-03-18,0,0,0,6,0,-0.15391
1983-03-21,0,0,0,7,0,-0.02905
1983-03-22,0,0,0,8,0,-0.07608
1983-03-23,0,0,0,9,0,0.10173
1983-03-24,0,0,0,10,0,0.11304
1983-03-25,0,0,0,11,0,0.02010
1983-03-28,0,0,0,12,0,-0.06251
1983-03-29,0,0,0,13,0,-0.08185
1983-03-30,0,0,0,14,0,0.06825
1983-03-31,0,0,0,15,0,0.00719
1983-04-04,0,0,0,16,0,-0.00164
1983-04-05,0,0,0,17,0,-0.10268
1983-04-06,0,0,0,18,0,-0.15993
1983-04-07,0,0,0,19,0,-0.07691
1983-04-08,0,0,0,20,0,0.01852
1983-04-11,1,0,1,0,0,0.18880
1983-04-12,0,0,2,0,0,0.19162
1983-04-13,0,0,3,0,0,0.21319
1983-04-14,0,0,4,0,0,0.25957
1983-04-15,0,0,5,0,0,0.23551
1983-04-18,0,0,6,0,0,0.24270
1983-04-19,0,0,7,0,0,0.08442
1983-04-20,0,0,8,0,0,0.20117
1983-04-21,0,0,9,0,0,0.07814
1983-04-22,0,0,10,0,0,0.06303
1983-04-25,0,0,11,0,0,-0.10747
1983-04-26,0,0,12,0,0,0.12792
1983-04-27,0,0,13,0,0,0.04205
1983-04-28,0,0,14,0,0,0.12426
1983-04-29,0,0,15,0,0,0.18487
1983-05-02,0,0,16,0,0,-0.07289
1983-05-03,0,0,17,0,0,-0.07059
1983-05-04,0,0,18,0,0,-0.00895
1983-05-05,0,0,19,0,0,0.03945
1983-05-06,0,0,20,0,0,0.14472
1983-05-09,0,0,21,0,0,0.05723
1983-05-10,0,0,22,0,0,0.02233
1983-05-11,0,0,23,0,0,-0.09540
1983-05-12,0,1,0,1,0,-0.16422
1983-05-13,0,0,0,2,0,-0.10698
1983-05-16,0,0,0,3,0,-0.23403
1983-05-17,0,0,0,4,0,-0.18570
1983-05-18,0,0,0,5,0,-0.20556
1983-05-19,0,0,0,6,0,-0.28578
1983-05-20,0,0,0,7,0,-0.23131
1983-05-23,0,0,0,8,0,-0.09505
1983-05-24,0,0,0,9,0,0.07820
1983-05-25,0,0,0,10,0,0.09818
1983-05-26,0,0,0,11,0,0.00103
1983-05-27,0,0,0,12,0,-0.09823
1983-05-31,0,0,0,13,0,-0.25864
1983-06-01,0,0,0,14,0,-0.20348
1983-06-02,0,0,0,15,0,-0.05663
1983-06-03,0,0,0,16,0,-0.01990
1983-06-06,0,0,0,17,0,0.00670
1983-06-07,0,0,0,18,0,-0.16957
1983-06-08,0,0,0,19,0,-0.25389
1983-06-09,0,0,0,20,0,-0.16708
1983-06-10,0,0,0,21,0,-0.06686
1983-06-13,0,0,0,22,0,0.11693
1983-06-14,0,0,0,23,0,0.14233
1983-06-15,1,0,1,0,0,0.23240
1983-06-16,0,0,2,0,0,0.33462
1983-06-17,0,0,3,0,0,0.24896
1983-06-20,0,0,4,0,0,0.17103
1983-06-21,0,0,5,0,0,0.23725
1983-06-22,0,0,6,0,0,0.20267
1983-06-23,0,0,7,0,0,0.10307
1983-06-24,0,0,8,0,0,0.04461
1983-06-27,0,0,9,0,0,-0.14450
1983-06-28,0,1,0,1,0,-0.35723
1983-06-29,0,0,0,2,0,-0.22148
1983-06-30,0,0,0,3,0,-0.10940
1983-07-01,0,0,0,4,0,-0.02035
1983-07-05,0,0,0,5,0,-0.19285
1983-07-06,0,0,0,6,0,-0.01310
1983-07-07,0,0,0,7,0,-0.09548
1983-07-08,0,0,0,8,0,-0.12384
1983-07-11,0,0,0,9,0,-0.02419
1983-07-12,0,0,0,10,0,-0.23381
1983-07-13,0,0,0,11,0,-0.19516
1983-07-14,0,0,0,12,0,-0.11319
1983-07-15,0,0,0,13,0,-0.22877
1983-07-18,0,0,0,14,0,-0.20662
1983-07-19,0,0,0,15,0,-0.09039
1983-07-20,0,0,0,16,1,0.28888
1983-07-21,0,0,0,17,0,0.20781
1983-07-22,1,0,1,0,0,0.14671
1983-07-25,0,0,2,0,0,0.16178
1983-07-26,0,0,3,0,0,0.20047
1983-07-27,0,0,4,0,0,-0.08581
1983-07-28,0,1,0,1,0,-0.27801
1983-07-29,0,0,0,2,0,-0.41985
1983-08-01,0,0,0,3,0,-0.36983
1983-08-02,0,0,0,4,0,-0.28735
1983-08-03,0,0,0,5,0,-0.10298
1983-08-04,0,0,0,6,0,-0.23975
1983-08-05,0,0,0,7,0,-0.14315
1983-08-08,0,0,0,8,0,-0.30275
1983-08-09,0,0,0,9,0,-0.14435
1983-08-10,0,0,0,10,0,0.01809
1983-08-11,0,0,0,11,0,0.03268
1983-08-12,0,0,0,12,0,0.09319
1983-08-15,0,0,0,13,0,0.21293
1983-08-16,1,0,1,0,0,0.15834
1983-08-17,0,0,2,0,0,0.28686
1983-08-18,0,0,3,0,0,0.09552
1983-08-19,0,0,4,0,0,0.11762
1983-08-22,0,0,5,0,0,0.12801
1983-08-23,0,0,6,0,0,-0.01927
1983-08-24,0,0,7,0,0,-0.13045
1983-08-25,0,1,0,1,0,-0.12752
1983-08-26,1,0,1,0,0,0.01263
1983-08-29,0,0,2,0,0,0.02737
1983-08-30,0,0,3,0,0,0.05615
1983-08-31,0,0,4,0,0,0.19692
1983-09-01,0,0,5,0,0,0.14623
1983-09-02,0,0,6,0,0,0.17982
1983-09-06,0,0,7,0,1,0.37321
1983-09-07,0,0,8,0,0,0.29552
1983-09-08,0,0,9,0,0,0.21054
1983-09-09,0,0,10,0,0,0.08891
1983-09-12,0,0,11,0,0,-0.05446
1983-09-13,0,0,12,0,0,-0.10554
1983-09-14,0,0,13,0,0,-0.04624
1983-09-15,0,0,14,0,0,-0.12050
1983-09-16,0,0,15,0,0,0.04924
1983-09-19,0,0,16,0,0,0.14178
1983-09-20,0,0,17,0,0,0.23261
1983-09-21,0,0,18,0,0,0.10568
1983-09-22,0,0,19,0,0,0.17893
1983-09-23,0,0,20,0,0,0.10665
1983-09-26,0,0,21,0,0,0.11342
1983-09-27,0,0,22,0,0,-0.05807
1983-09-28,0,0,23,0,0,-0.09524
1983-09-29,0,0,24,0,0,-0.15040
1983-09-30,0,1,0,1,0,-0.22301
1983-10-03,0,0,0,2,0,-0.20557
1983-10-04,0,0,0,3,0,-0.13212
1983-10-05,0,0,0,4,0,0.00750
1983-10-06,0,0,0,5,0,0.20216
1983-10-07,1,0,1,0,0,0.19123
1983-10-10,0,0,2,0,0,0.28658
1983-10-11,0,0,3,0,0,0.02617
1983-10-12,0,0,4,0,0,-0.05132
1983-10-13,0,0,5,0,0,-0.03407
1983-10-14,0,0,6,0,0,-0.04090
1983-10-17,0,0,7,0,0,0.00048
1983-10-18,0,1,0,1,0,-0.22158
1983-10-19,0,0,0,2,0,-0.27018
1983-10-20,0,0,0,3,0,-0.19909
1983-10-21,0,0,0,4,0,-0.24322
1983-10-24,0,0,0,5,0,-0.18967
1983-10-25,0,0,0,6,0,-0.11046
1983-10-26,0,0,0,7,0,-0.17238
1983-10-27,0,0,0,8,0,-0.17506
1983-10-28,0,0,0,9,0,-0.24934
1983-10-31,0,0,0,10,0,-0.17308
1983-11-01,0,0,0,11,0,-0.11694
1983-11-02,0,0,0,12,0,0.01373
1983-11-03,0,0,0,13,0,-0.08907
1983-11-04,0,0,0,14,0,-0.13827
1983-11-07,0,0,0,15,0,-0.13696
1983-11-08,0,0,0,16,0,-0.10406
1983-11-09,0,0,0,17,0,0.11117
1983-11-10,0,0,0,18,0,0.13733
1983-11-11,1,0,1,0,0,0.27114
1983-11-14,0,0,2,0,0,0.24604
1983-11-15,0,0,3,0,0,0.10312
1983-11-16,0,0,4,0,0,0.14473
1983-11-17,0,0,5,0,0,0.12223
1983-11-18,0,0,6,0,0,0.01626
1983-11-21,0,0,7,0,0,0.09259
1983-11-22,0,0,8,0,0,0.13778
1983-11-23,0,0,9,0,1,0.11817
1983-11-25,0,0,10,0,0,0.10943
1983-11-28,0,0,11,0,0,0.03273
1983-11-29,0,0,12,0,0,0.13261
1983-11-30,0,0,13,0,0,-0.02039
1983-12-01,0,0,14,0,0,-0.01239
1983-12-02,0,0,15,0,0,-0.09693
1983-12-05,0,0,16,0,0,-0.05277
1983-12-06,0,1,0,1,0,-0.06623
1983-12-07,0,0,0,2,0,-0.01778
1983-12-08,0,0,0,3,0,-0.07137
1983-12-09,0,0,0,4,0,-0.06547
1983-12-12,0,0,0,5,0,-0.00745
1983-12-13,0,0,0,6,0,-0.06003
1983-12-14,0,0,0,7,0,-0.17313
1983-12-15,0,0,0,8,0,-0.26536
1983-12-16,0,0,0,9,0,-0.14314
1983-12-19,0,0,0,10,0,-0.10957
1983-12-20,0,0,0,11,0,-0.10196
1983-12-21,0,0,0,12,0,0.05513
1983-12-22,0,0,0,13,0,0.05075
1983-12-23,0,0,0,14,0,0.02440
1983-12-27,1,0,1,0,0,0.15105
1983-12-28,0,0,2,0,0,0.17198
1983-12-29,0,0,3,0,0,0.10186
1983-12-30,0,0,4,0,0,0.08963
1984-01-03,0,0,5,0,0,0.00245
1984-01-04,0,0,6,0,0,0.22369
1984-01-05,0,0,7,0,1,0.33784
1984-01-06,0,0,8,0,0,0.29898
1984-01-09,0,0,9,0,0,0.19732
1984-01-10,0,0,10,0,0,0.06995
1984-01-11,0,0,11,0,0,0.03319
1984-01-12,0,0,12,0,0,0.01198
1984-01-13,0,0,13,0,0,-0.05902
1984-01-16,0,0,14,0,0,-0.04298
1984-01-17,0,0,15,0,0,0.00917
1984-01-18,0,0,16,0,0,-0.02426
1984-01-19,0,0,17,0,0,-0.06853
1984-01-20,0,1,0,1,0,-0.12796
1984-01-23,0,0,0,2,0,-0.21374
1984-01-24,0,0,0,3,0,-0.08627
1984-01-25,0,0,0,4,0,-0.15852
1984-01-26,0,0,0,5,0,-0.17343
1984-01-27,0,0,0,6,0,-0.15920
1984-01-30,0,0,0,7,0,-0.20767
1984-01-31,0,0,0,8,0,-0.11484
1984-02-01,0,0,0,9,0,-0.13733
1984-02-02,0,0,0,10,0,-0.05048
1984-02-03,0,0,0,11,0,-0.22675
1984-02-06,0,0,0,12,0,-0.39259
1984-02-07,0,0,0,13,0,-0.23964
1984-02-08,0,0,0,14,0,-0.40027
1984-02-09,0,0,0,15,0,-0.32532
1984-02-10,0,0,0,16,0,-0.15839
1984-02-13,0,0,0,17,0,-0.20369
1984-02-14,0,0,0,18,0,0.00325
1984-02-15,0,0,0,19,0,0.00421
1984-02-16,0,0,0,20,0,0.02406
1984-02-17,0,0,0,21,0,0.01780
1984-02-21,0,0,0,22,0,-0.04395
1984-02-22,0,0,0,23,0,-0.03040
1984-02-23,0,0,0,24,0,0.00529
1984-02-24,1,0,1,0,0,0.29166
1984-02-27,0,0,2,0,0,0.39862
1984-02-28,0,0,3,0,0,0.13725
1984-02-29,0,0,4,0,0,0.14789
1984-03-01,0,0,5,0,0,0.22554
1984-03-02,0,0,6,0,0,0.27742
1984-03-05,0,0,7,0,0,0.12346
1984-03-06,0,0,8,0,0,-0.02171
1984-03-07,0,0,9,0,0,-0.13839
1984-03-08,0,0,10,0,0,-0.04475
1984-03-09,0,0,11,0,0,-0.08735
1984-03-12,0,0,12,0,0,0.10603
1984-03-13,0,0,13,0,0,0.13268
1984-03-14,0,0,14,0,0,0.11615
1984-03-15,0,0,15,0,0,0.15373
1984-03-16,0,0,16,0,0,0.27875
1984-03-19,0,0,17,0,0,0.10628
1984-03-20,0,0,18,0,0,0.17495
1984-03-21,0,0,19,0,0,0.12466
1984-03-22,0,0,20,0,0,-0.05736
1984-03-23,0,0,21,0,0,-0.02861
1984-03-26,0,0,22,0,0,-0.03447
1984-03-27,0,0,23,0,0,0.02674
1984-03-28,0,0,24,0,0,0.22995
1984-03-29,0,0,25,0,1,0.15201
1984-03-30,0,0,26,0,0,0.09081
1984-04-02,0,0,27,0,0,-0.02678
1984-04-03,0,0,28,0,0,-0.04840
1984-04-04,0,0,29,0,0,-0.04884
1984-04-05,0,1,0,1,0,-0.23848
1984-04-06,0,0,0,2,0,-0.14981
1984-04-09,0,0,0,3,0,-0.11613
1984-04-10,0,0,0,4,0,-0.05252
1984-04-11,0,0,0,5,0,-0.10499
1984-04-12,0,0,0,6,0,0.14228
1984-04-13,0,0,0,7,0,0.08311
1984-04-16,1,0,1,0,0,0.14987
1984-04-17,0,0,2,0,0,0.17175
1984-04-18,0,0,3,0,1,0.04973
1984-04-19,0,0,4,0,0,0.04849
1984-04-23,0,0,5,0,0,-0.05992
1984-04-24,0,0,6,0,1,0.05445
1984-04-25,0,0,7,0,0,0.08839
1984-04-26,0,0,8,0,0,0.19934
1984-04-27,0,0,9,0,0,0.11966
1984-04-30,0,0,10,0,0,0.10134
1984-05-01,0,0,11,0,0,0.20309
1984-05-02,0,0,12,0,0,0.16802
1984-05-03,0,0,13,0,0,0.06524
1984-05-04,0,0,14,0,0,-0.12691
1984-05-07,0,0,15,0,0,-0.08057
1984-05-08,0,0,16,0,0,0.01170
1984-05-09,0,0,17,0,0,-0.03262
1984-05-10,0,0,18,0,0,-0.04303
1984-05-11,0,1,0,1,0,-0.16238
1984-05-14,0,0,0,2,0,-0.21255
1984-05-15,0,0,0,3,0,-0.13058
1984-05-16,0,0,0,4,0,-0.10555
1984-05-17,0,0,0,5,0,-0.19722
1984-05-18,0,0,0,6,0,-0.21654
1984-05-21,0,0,0,7,0,-0.24994
1984-05-22,0,0,0,8,0,-0.25731
1984-05-23,0,0,0,9,0,-0.25058
1984-05-24,0,0,0,10,0,-0.33738
1984-05-25,0,0,0,11,0,-0.21727
1984-05-29,0,0,0,12,0,-0.25790
1984-05-30,0,0,0,13,0,-0.17590
1984-05-31,0,0,0,14,0,-0.09849
1984-06-01,0,0,0,15,0,0.16191
1984-06-04,0,0,0,16,0,0.23725
1984-06-05,0,0,0,17,0,0.15078
1984-06-06,1,0,1,0,0,0.24485
1984-06-07,0,0,2,0,0,0.20009
1984-06-08,0,0,3,0,0,0.18986
1984-06-11,0,0,4,0,0,-0.00858
1984-06-12,0,0,5,0,0,-0.06503
1984-06-13,0,0,6,0,0,-0.04391
1984-06-14,0,1,0,1,0,-0.16087
1984-06-15,0,0,0,2,0,-0.22037
1984-06-18,0,0,0,3,0,0.05941
1984-06-19,1,0,1,0,0,0.13274
1984-06-20,0,0,2,0,0,0.29638
1984-06-21,0,0,3,0,0,0.21699
1984-06-22,0,0,4,0,0,0.17465
1984-06-25,0,0,5,0,0,0.10439
1984-06-26,0,0,6,0,0,-0.01327
1984-06-27,0,0,7,0,0,-0.09015
1984-06-28,0,0,8,0,0,0.03173
1984-06-29,0,0,9,0,0,0.05825
1984-07-02,0,0,10,0,0,0.05284
1984-07-03,0,0,11,0,0,0.08629
1984-07-05,0,0,12,0,0,-0.00335
1984-07-06,0,0,13,0,0,-0.04005
1984-07-09,0,0,14,0,0,0.06248
1984-07-10,0,0,15,0,0,0.01527
1984-07-11,0,1,0,1,0,-0.17028
1984-07-12,0,0,0,2,0,-0.17012
1984-07-13,0,0,0,3,0,-0.05797
1984-07-16,0,0,0,4,0,0.02019
1984-07-17,0,0,0,5,0,0.08598
1984-07-18,0,0,0,6,0,-0.00385
1984-07-19,0,0,0,7,0,-0.07818
1984-07-20,0,0,0,8,0,-0.11877
1984-07-23,0,0,0,9,0,-0.13167
1984-07-24,0,0,0,10,0,-0.18255
1984-07-25,0,0,0,11,0,-0.04962
1984-07-26,0,0,0,12,0,0.07423
1984-07-27,0,0,0,13,0,0.15925
1984-07-30,1,0,1,0,0,0.05573
1984-07-31,0,0,2,0,0,0.09126
1984-08-01,0,0,3,0,0,0.35338
1984-08-02,0,0,4,0,1,0.59380
1984-08-03,0,0,5,0,0,0.81130
1984-08-06,0,0,6,0,0,0.64460
1984-08-07,0,0,7,0,0,0.49627
1984-08-08,0,0,8,0,0,0.28746
1984-08-09,0,0,9,0,0,0.50029
1984-08-10,0,0,10,0,0,0.34944
1984-08-13,0,0,11,0,0,0.23763
1984-08-14,0,0,12,0,0,0.06596
1984-08-15,0,0,13,0,0,-0.11795
1984-08-16,0,0,14,0,0,-0.05409
1984-08-17,0,0,15,0,0,-0.05130
1984-08-20,0,0,16,0,0,-0.01423
1984-08-21,0,0,17,0,0,0.18170
1984-08-22,0,0,18,0,0,0.04117
1984-08-23,0,0,19,0,0,-0.00320
1984-08-24,0,0,20,0,0,-0.01159
1984-08-27,0,0,21,0,0,-0.13450
1984-08-28,0,0,22,0,0,-0.06733
1984-08-29,0,1,0,1,0,-0.11524
1984-08-30,0,0,0,2,0,-0.16583
1984-08-31,0,0,0,3,0,-0.15810
1984-09-04,0,0,0,4,0,-0.30022
1984-09-05,0,0,0,5,0,-0.31162
1984-09-06,0,0,0,6,0,-0.16144
1984-09-07,0,0,0,7,0,-0.25254
1984-09-10,0,0,0,8,0,-0.22771
1984-09-11,0,0,0,9,0,-0.18172
1984-09-12,0,0,0,10,0,-0.14043
1984-09-13,0,0,0,11,0,0.13523
1984-09-14,0,0,0,12,0,0.15661
1984-09-17,0,0,0,13,0,0.11175
1984-09-18,0,0,0,14,0,-0.02917
1984-09-19,0,0,0,15,0,-0.09856
1984-09-20,0,0,0,16,0,-0.05289
1984-09-21,0,0,0,17,0,-0.20237
1984-09-24,0,0,0,18,0,-0.20470
1984-09-25,0,0,0,19,0,-0.14596
1984-09-26,0,0,0,20,0,-0.07275
1984-09-27,0,0,0,21,0,-0.01297
1984-09-28,0,0,0,22,0,-0.08883
1984-10-01,0,0,0,23,0,-0.19671
1984-10-02,0,0,0,24,0,-0.24309
1984-10-03,0,0,0,25,0,-0.28624
1984-10-04,0,0,0,26,0,-0.18675
1984-10-05,0,0,0,27,0,-0.16411
1984-10-08,0,0,0,28,0,-0.16923
1984-10-09,0,0,0,29,0,-0.16414
1984-10-10,0,0,0,30,0,-0.08648
1984-10-11,0,0,0,31,0,-0.00630
1984-10-12,0,0,0,32,0,0.11482
1984-10-15,0,0,0,33,0,0.22356
1984-10-16,1,0,1,0,0,0.10040
1984-10-17,0,0,2,0,0,0.03068
1984-10-18,0,0,3,0,1,0.34266
1984-10-19,0,0,4,0,0,0.25612
1984-10-22,0,0,5,0,0,0.14870
1984-10-23,0,0,6,0,0,0.08917
1984-10-24,0,0,7,0,0,0.07183
1984-10-25,0,0,8,0,0,-0.02235
1984-10-26,0,0,9,0,0,-0.10625
1984-10-29,0,0,10,0,0,-0.13009
1984-10-30,0,0,11,0,0,0.05773
1984-10-31,0,0,12,0,0,-0.01994
1984-11-01,0,0,13,0,0,0.09095
1984-11-02,0,0,14,0,0,0.05953
1984-11-05,0,0,15,0,0,0.13235
1984-11-06,0,0,16,0,0,0.24134
1984-11-07,0,0,17,0,0,0.07908
1984-11-08,0,0,18,0,0,0.01089
1984-11-09,0,0,19,0,0,-0.08973
1984-11-12,0,0,20,0,0,-0.10054
1984-11-13,0,1,0,1,0,-0.19959
1984-11-14,0,0,0,2,0,-0.16244
1984-11-15,0,0,0,3,0,-0.14106
1984-11-16,0,0,0,4,0,-0.25752
1984-11-19,0,0,0,5,0,-0.28360
