Date,RSI_Overbought,RSI_Oversold,RSI_Overbought_Streak,RSI_Oversold_Streak,RSI_CrossOver_70,RSI_CrossUnder_30,RSI_Slope
1989-01-19,1,0,2,0,0,0,0.65050
1989-01-20,0,0,0,0,0,0,-1.22156
1989-01-23,0,0,0,0,0,0,-8.62227
1989-01-24,0,0,0,0,0,0,7.71721
1989-01-25,1,0,1,0,1,0,1.04753
1989-01-26,1,0,2,0,0,0,3.74196
1989-01-27,1,0,3,0,0,0,2.64821
1989-01-30,1,0,4,0,0,0,1.32891
1989-01-31,1,0,5,0,0,0,2.53618
1989-02-01,1,0,6,0,0,0,-1.48276
1989-02-02,1,0,7,0,0,0,-1.01781
1989-02-03,1,0,8,0,0,0,0.15947
1989-02-06,1,0,9,0,0,0,-4.08607
1989-02-07,1,0,10,0,0,0,4.67611
1989-02-08,1,0,11,0,0,0,-3.92484
1989-02-09,0,0,0,0,0,0,-9.29095
1989-02-10,0,0,0,0,0,0,-11.30029
1989-02-13,0,0,0,0,0,0,1.07661
1989-02-14,0,0,0,0,0,0,-1.88404
1989-02-15,0,0,0,0,0,0,5.10799
1989-02-16,0,0,0,0,0,0,1.11861
1989-02-17,0,0,0,0,0,0,3.64965
1989-02-21,0,0,0,0,0,0,-2.35458
1989-02-22,0,0,0,0,0,0,-12.58058
1989-02-23,0,0,0,0,0,0,2.47586
1989-02-24,0,0,0,0,0,0,-9.19789
1989-02-27,0,0,0,0,0,0,1.56380
1989-02-28,0,0,0,0,0,0,2.36787
1989-03-01,0,0,0,0,0,0,-3.17628
1989-03-02,0,0,0,0,0,0,6.30213
1989-03-03,0,0,0,0,0,0,2.49217
1989-03-06,0,0,0,0,0,0,6.53290
1989-03-07,0,0,0,0,0,0,-2.06140
1989-03-08,0,0,0,0,0,0,0.38075
1989-03-09,0,0,0,0,0,0,-0.36477
1989-03-10,0,0,0,0,0,0,-2.60372
1989-03-13,0,0,0,0,0,0,4.95401
1989-03-14,0,0,0,0,0,0,-0.47886
1989-03-15,0,0,0,0,0,0,3.00574
1989-03-16,0,0,0,0,0,0,4.78936
1989-03-17,0,0,0,0,0,0,-15.67922
1989-03-20,0,0,0,0,0,0,-4.75550
1989-03-21,0,0,0,0,0,0,2.76834
1989-03-22,0,0,0,0,0,0,-1.47747
1989-03-23,0,0,0,0,0,0,-2.61372
1989-03-27,0,0,0,0,0,0,3.42743
1989-03-28,0,0,0,0,0,0,2.13520
1989-03-29,0,0,0,0,0,0,1.59325
1989-03-30,0,0,0,0,0,0,0.36901
1989-03-31,0,0,0,0,0,0,4.90780
1989-04-03,0,0,0,0,0,0,2.87655
1989-04-04,0,0,0,0,0,0,-2.78508
1989-04-05,0,0,0,0,0,0,1.85847
1989-04-06,0,0,0,0,0,0,-2.55973
1989-04-07,0,0,0,0,0,0,3.84647
1989-04-10,0,0,0,0,0,0,-0.14571
1989-04-11,0,0,0,0,0,0,2.80688
1989-04-12,0,0,0,0,0,0,0.99391
1989-04-13,0,0,0,0,0,0,-7.93233
1989-04-14,0,0,0,0,0,0,9.35729
1989-04-17,0,0,0,0,0,0,0.57086
1989-04-18,1,0,1,0,1,0,5.99803
1989-04-19,1,0,2,0,0,0,1.34438
1989-04-20,0,0,0,0,0,0,-2.90264
1989-04-21,1,0,1,0,1,0,4.13103
1989-04-24,1,0,2,0,0,0,-2.73572
1989-04-25,0,0,0,0,0,0,-5.51328
1989-04-26,0,0,0,0,0,0,0.27102
1989-04-27,0,0,0,0,0,0,3.79725
1989-04-28,0,0,0,0,0,0,0.08228
1989-05-01,0,0,0,0,0,0,-1.67640
1989-05-02,0,0,0,0,0,0,-3.22568
1989-05-03,0,0,0,0,0,0,0.07341
1989-05-04,0,0,0,0,0,0,-1.35875
1989-05-05,0,0,0,0,0,0,-0.58220
1989-05-08,0,0,0,0,0,0,-5.68145
1989-05-09,0,0,0,0,0,0,-2.66649
1989-05-10,0,0,0,0,0,0,1.68713
1989-05-11,0,0,0,0,0,0,3.07073
1989-05-12,1,0,1,0,1,0,12.73593
1989-05-15,1,0,2,0,0,0,2.86848
1989-05-16,1,0,3,0,0,0,-2.94402
1989-05-17,1,0,4,0,0,0,2.74552
1989-05-18,1,0,5,0,0,0,0.58171
1989-05-19,1,0,6,0,0,0,3.51612
1989-05-22,1,0,7,0,0,0,0.71310
1989-05-23,0,0,0,0,0,0,-11.78160
1989-05-24,0,0,0,0,0,0,1.13702
1989-05-25,0,0,0,0,0,0,0.04318
1989-05-26,1,0,1,0,1,0,3.34885
1989-05-30,0,0,0,0,0,0,-7.68546
1989-05-31,0,0,0,0,0,0,2.24613
1989-06-01,0,0,0,0,0,0,2.09738
1989-06-02,1,0,1,0,1,0,4.45362
1989-06-05,0,0,0,0,0,0,-9.47424
1989-06-06,0,0,0,0,0,0,2.97855
1989-06-07,0,0,0,0,0,0,3.26239
1989-06-08,0,0,0,0,0,0,-0.53340
1989-06-09,0,0,0,0,0,0,-0.17057
1989-06-12,0,0,0,0,0,0,-1.34752
1989-06-13,0,0,0,0,0,0,-6.64292
1989-06-14,0,0,0,0,0,0,-0.22074
1989-06-15,0,0,0,0,0,0,-9.38530
1989-06-16,0,0,0,0,0,0,2.59486
1989-06-19,0,0,0,0,0,0,1.09799
1989-06-20,0,0,0,0,0,0,-1.62598
1989-06-21,0,0,0,0,0,0,-1.96909
1989-06-22,0,0,0,0,0,0,4.20552
1989-06-23,0,0,0,0,0,0,9.91432
1989-06-26,0,0,0,0,0,0,-3.67407
1989-06-27,0,0,0,0,0,0,2.79925
1989-06-28,0,0,0,0,0,0,-6.57412
1989-06-29,0,0,0,0,0,0,-11.81227
1989-06-30,0,0,0,0,0,0,-2.65005
1989-07-03,0,0,0,0,0,0,2.44188
1989-07-05,0,0,0,0,0,0,2.69580
1989-07-06,0,0,0,0,0,0,1.72010
1989-07-07,0,0,0,0,0,0,5.83109
1989-07-10,0,0,0,0,0,0,3.29250
1989-07-11,0,0,0,0,0,0,2.43847
1989-07-12,0,0,0,0,0,0,1.43014
1989-07-13,0,0,0,0,0,0,0.20036
1989-07-14,0,0,0,0,0,0,2.68246
1989-07-17,0,0,0,0,0,0,0.82836
1989-07-18,0,0,0,0,0,0,-3.09300
1989-07-19,1,0,1,0,1,0,5.95554
1989-07-20,0,0,0,0,0,0,-5.82441
1989-07-21,0,0,0,0,0,0,3.14046
1989-07-24,0,0,0,0,0,0,-5.46907
1989-07-25,0,0,0,0,0,0,0.31065
1989-07-26,0,0,0,0,0,0,5.61010
1989-07-27,1,0,1,0,1,0,4.22185
1989-07-28,1,0,2,0,0,0,0.15947
1989-07-31,1,0,3,0,0,0,3.64367
1989-08-01,1,0,4,0,0,0,-5.86690
1989-08-02,1,0,5,0,0,0,0.61917
1989-08-03,1,0,6,0,0,0,0.43616
1989-08-04,0,0,0,0,0,0,-2.25626
1989-08-07,1,0,1,0,1,0,5.80917
1989-08-08,1,0,2,0,0,0,-0.16323
1989-08-09,0,0,0,0,0,0,-6.43663
1989-08-10,0,0,0,0,0,0,1.54023
1989-08-11,0,0,0,0,0,0,-8.48831
1989-08-14,0,0,0,0,0,0,-3.61407
1989-08-15,0,0,0,0,0,0,2.50569
1989-08-16,0,0,0,0,0,0,1.41063
1989-08-17,0,0,0,0,0,0,-2.82961
1989-08-18,0,0,0,0,0,0,2.52380
1989-08-21,0,0,0,0,0,0,-11.11229
1989-08-22,0,0,0,0,0,0,0.93355
1989-08-23,0,0,0,0,0,0,5.86444
1989-08-24,0,0,0,0,0,0,8.64542
1989-08-25,0,0,0,0,0,0,-2.00152
1989-08-28,0,0,0,0,0,0,1.80062
1989-08-29,0,0,0,0,0,0,-4.60131
1989-08-30,0,0,0,0,0,0,1.04928
1989-08-31,0,0,0,0,0,0,1.05642
1989-09-01,0,0,0,0,0,0,2.90722
1989-09-05,0,0,0,0,0,0,-2.70984
1989-09-06,0,0,0,0,0,0,-7.04920
1989-09-07,0,0,0,0,0,0,-1.75034
1989-09-08,0,0,0,0,0,0,0.70265
1989-09-11,0,0,0,0,0,0,-2.32157
1989-09-12,0,0,0,0,0,0,1.96462
1989-09-13,0,0,0,0,0,0,-6.63301
1989-09-14,0,0,0,0,0,0,-4.07366
1989-09-15,0,0,0,0,0,0,3.96349
1989-09-18,0,0,0,0,0,0,3.26937
1989-09-19,0,0,0,0,0,0,-0.36730
1989-09-20,0,0,0,0,0,0,-0.17388
1989-09-21,0,0,0,0,0,0,-1.73467
1989-09-22,0,0,0,0,0,0,3.12836
1989-09-25,0,0,0,0,0,0,-6.25215
1989-09-26,0,0,0,0,0,0,0.24952
1989-09-27,0,0,0,0,0,0,1.98467
1989-09-28,0,0,0,0,0,0,7.93591
1989-09-29,0,0,0,0,0,0,1.11019
1989-10-02,0,0,0,0,0,0,3.36124
1989-10-03,0,0,0,0,0,0,6.27620
1989-10-04,0,0,0,0,0,0,3.00904
1989-10-05,0,0,0,0,0,0,0.03963
1989-10-06,1,0,1,0,1,0,2.37123
1989-10-09,1,0,2,0,0,0,1.26715
1989-10-10,1,0,3,0,0,0,-2.26323
1989-10-11,0,0,0,0,0,0,-6.81894
1989-10-12,0,0,0,0,0,0,-4.60583
1989-10-13,0,1,0,1,0,1,-30.49236
1989-10-16,0,0,0,0,0,0,13.44416
1989-10-17,0,0,0,0,0,0,-1.53251
1989-10-18,0,0,0,0,0,0,0.80462
1989-10-19,0,0,0,0,0,0,6.76207
1989-10-20,0,0,0,0,0,0,0.03594
1989-10-23,0,0,0,0,0,0,-2.67439
1989-10-24,0,0,0,0,0,0,-1.28282
1989-10-25,0,0,0,0,0,0,-1.38184
1989-10-26,0,0,0,0,0,0,-4.87187
1989-10-27,0,0,0,0,0,0,-2.71586
1989-10-30,0,0,0,0,0,0,0.01715
1989-10-31,0,0,0,0,0,0,8.47379
1989-11-01,0,0,0,0,0,0,1.23073
1989-11-02,0,0,0,0,0,0,-3.22935
1989-11-03,0,0,0,0,0,0,-0.99704
1989-11-06,0,0,0,0,0,0,-5.31652
1989-11-07,0,0,0,0,0,0,3.70431
1989-11-08,0,0,0,0,0,0,5.21537
1989-11-09,0,0,0,0,0,0,-1.87898
1989-11-10,0,0,0,0,0,0,3.86676
1989-11-13,0,0,0,0,0,0,0.68174
1989-11-14,0,0,0,0,0,0,-2.15729
1989-11-15,0,0,0,0,0,0,4.06853
1989-11-16,0,0,0,0,0,0,0.06351
1989-11-17,0,0,0,0,0,0,1.70091
1989-11-20,0,0,0,0,0,0,-3.75031
1989-11-21,0,0,0,0,0,0,0.43938
1989-11-22,0,0,0,0,0,0,4.17399
1989-11-24,0,0,0,0,0,0,3.41213
1989-11-27,0,0,0,0,0,0,2.56209
1989-11-28,0,0,0,0,0,0,0.25225
1989-11-29,0,0,0,0,0,0,-4.67356
1989-11-30,0,0,0,0,0,0,4.05346
1989-12-01,0,0,0,0,0,0,6.54540
1989-12-04,0,0,0,0,0,0,0.97525
1989-12-05,0,0,0,0,0,0,-4.17042
1989-12-06,0,0,0,0,0,0,-2.27716
1989-12-07,0,0,0,0,0,0,-2.12046
1989-12-08,0,0,0,0,0,0,1.86217
1989-12-11,0,0,0,0,0,0,-0.31567
1989-12-12,0,0,0,0,0,0,5.22722
1989-12-13,0,0,0,0,0,0,1.52031
1989-12-14,0,0,0,0,0,0,-4.76521
1989-12-15,0,0,0,0,0,0,-1.99489
1989-12-18,0,0,0,0,0,0,-13.12051
1989-12-19,0,0,0,0,0,0,-1.99228
1989-12-20,0,0,0,0,0,0,0.83168
1989-12-21,0,0,0,0,0,0,4.17199
1989-12-22,0,0,0,0,0,0,5.10637
1989-12-26,0,0,0,0,0,0,-1.26094
1989-12-27,0,0,0,0,0,0,3.74214
1989-12-28,0,0,0,0,0,0,3.20833
1989-12-29,0,0,0,0,0,0,4.22475
1990-01-02,1,0,1,0,1,0,7.50694
1990-01-03,0,0,0,0,0,0,-2.19746
1990-01-04,0,0,0,0,0,0,-6.85224
1990-01-05,0,0,0,0,0,0,-6.64679
1990-01-08,0,0,0,0,0,0,2.29828
1990-01-09,0,0,0,0,0,0,-7.14624
1990-01-10,0,0,0,0,0,0,-3.46934
1990-01-11,0,0,0,0,0,0,2.04078
1990-01-12,0,0,0,0,0,0,-10.85856
1990-01-15,0,0,0,0,0,0,-2.85590
1990-01-16,0,0,0,0,0,0,6.19057
1990-01-17,0,0,0,0,0,0,-3.42006
1990-01-18,0,0,0,0,0,0,1.29965
1990-01-19,0,0,0,0,0,0,1.62130
1990-01-22,0,0,0,0,0,0,-8.35327
1990-01-23,0,0,0,0,0,0,2.05710
1990-01-24,0,0,0,0,0,0,-1.17861
1990-01-25,0,1,0,1,0,1,-3.40238
1990-01-26,0,1,0,2,0,0,-0.21846
1990-01-29,0,1,0,3,0,0,-0.49198
1990-01-30,0,1,0,4,0,0,-1.80671
1990-01-31,0,0,0,0,0,0,11.41987
1990-02-01,0,0,0,0,0,0,-0.30543
1990-02-02,0,0,0,0,0,0,3.65925
1990-02-05,0,0,0,0,0,0,1.57502
1990-02-06,0,0,0,0,0,0,-2.78442
1990-02-07,0,0,0,0,0,0,6.79608
1990-02-08,0,0,0,0,0,0,-1.10092
1990-02-09,0,0,0,0,0,0,1.10026
1990-02-12,0,0,0,0,0,0,-5.01131
1990-02-13,0,0,0,0,0,0,1.69226
1990-02-14,0,0,0,0,0,0,1.80301
1990-02-15,0,0,0,0,0,0,4.96513
1990-02-16,0,0,0,0,0,0,-3.52009
1990-02-20,0,0,0,0,0,0,-6.61519
1990-02-21,0,0,0,0,0,0,-0.41035
1990-02-22,0,0,0,0,0,0,-2.52452
1990-02-23,0,0,0,0,0,0,-1.90392
1990-02-26,0,0,0,0,0,0,8.77055
1990-02-27,0,0,0,0,0,0,2.72703
1990-02-28,0,0,0,0,0,0,2.71485
1990-03-01,0,0,0,0,0,0,1.40527
1990-03-02,0,0,0,0,0,0,4.40531
1990-03-05,0,0,0,0,0,0,-3.30353
1990-03-06,0,0,0,0,0,0,6.12257
1990-03-07,0,0,0,0,0,0,-1.84818
1990-03-08,0,0,0,0,0,0,4.44716
1990-03-09,0,0,0,0,0,0,-4.44624
1990-03-12,0,0,0,0,0,0,1.04051
1990-03-13,0,0,0,0,0,0,-4.95839
1990-03-14,0,0,0,0,0,0,1.37364
1990-03-15,0,0,0,0,0,0,1.89862
1990-03-16,0,0,0,0,0,0,5.48564
1990-03-19,0,0,0,0,0,0,2.06277
1990-03-20,0,0,0,0,0,0,-4.17852
1990-03-21,0,0,0,0,0,0,-3.68336
1990-03-22,0,0,0,0,0,0,-7.17801
1990-03-23,0,0,0,0,0,0,2.54718
1990-03-26,0,0,0,0,0,0,0.68872
1990-03-27,0,0,0,0,0,0,6.03512
1990-03-28,0,0,0,0,0,0,0.72165
1990-03-29,0,0,0,0,0,0,-2.51464
1990-03-30,0,0,0,0,0,0,-1.76374
1990-04-02,0,0,0,0,0,0,-2.55774
1990-04-03,0,0,0,0,0,0,8.07741
1990-04-04,0,0,0,0,0,0,-5.11444
1990-04-05,0,0,0,0,0,0,-0.70209
1990-04-06,0,0,0,0,0,0,-1.31506
1990-04-09,0,0,0,0,0,0,2.32949
1990-04-10,0,0,0,0,0,0,1.25783
1990-04-11,0,0,0,0,0,0,-0.36255
1990-04-12,0,0,0,0,0,0,4.41729
1990-04-16,0,0,0,0,0,0,0.69486
1990-04-17,0,0,0,0,0,0,-0.17305
1990-04-18,0,0,0,0,0,0,-10.21157
1990-04-19,0,0,0,0,0,0,-5.43004
1990-04-20,0,0,0,0,0,0,-5.21843
1990-04-23,0,0,0,0,0,0,-5.82514
1990-04-24,0,0,0,0,0,0,-0.88560
1990-04-25,0,0,0,0,0,0,4.20053
1990-04-26,0,0,0,0,0,0,2.17985
1990-04-27,0,0,0,0,0,0,-5.51862
1990-04-30,0,0,0,0,0,0,4.08514
1990-05-01,0,0,0,0,0,0,3.34783
1990-05-02,0,0,0,0,0,0,4.81097
1990-05-03,0,0,0,0,0,0,2.22673
1990-05-04,0,0,0,0,0,0,5.32787
1990-05-07,0,0,0,0,0,0,3.59615
1990-05-08,0,0,0,0,0,0,2.33272
1990-05-09,0,0,0,0,0,0,1.31833
1990-05-10,0,0,0,0,0,0,1.49096
1990-05-11,1,0,1,0,1,0,9.71762
1990-05-14,1,0,2,0,0,0,2.37456
1990-05-15,1,0,3,0,0,0,-1.17245
1990-05-16,1,0,4,0,0,0,-0.73307
1990-05-17,1,0,5,0,0,0,0.47698
1990-05-18,1,0,6,0,0,0,0.18128
1990-05-21,1,0,7,0,0,0,3.34545
1990-05-22,1,0,8,0,0,0,0.39561
1990-05-23,1,0,9,0,0,0,0.80756
1990-05-24,1,0,10,0,0,0,-2.96077
1990-05-25,0,0,0,0,0,0,-11.33943
1990-05-29,1,0,1,0,1,0,7.38753
1990-05-30,1,0,2,0,0,0,0.21726
1990-05-31,1,0,3,0,0,0,0.40337
1990-06-01,1,0,4,0,0,0,2.06919
1990-06-04,1,0,5,0,0,0,3.86204
1990-06-05,1,0,6,0,0,0,-2.16723
1990-06-06,1,0,7,0,0,0,-4.70398
1990-06-07,0,0,0,0,0,0,-4.77410
1990-06-08,0,0,0,0,0,0,-9.98827
1990-06-11,0,0,0,0,0,0,4.22922
1990-06-12,0,0,0,0,0,0,5.59052
1990-06-13,0,0,0,0,0,0,-2.81028
1990-06-14,0,0,0,0,0,0,-4.01977
1990-06-15,0,0,0,0,0,0,0.01398
1990-06-18,0,0,0,0,0,0,-10.76715
1990-06-19,0,0,0,0,0,0,2.53210
1990-06-20,0,0,0,0,0,0,1.00632
1990-06-21,0,0,0,0,0,0,2.20244
1990-06-22,0,0,0,0,0,0,-8.33021
1990-06-25,0,0,0,0,0,0,-4.26264
1990-06-26,0,0,0,0,0,0,-0.33098
1990-06-27,0,0,0,0,0,0,5.61097
1990-06-28,0,0,0,0,0,0,4.07924
1990-06-29,0,0,0,0,0,0,0.62710
1990-07-02,0,0,0,0,0,0,2.46624
1990-07-03,0,0,0,0,0,0,1.00566
1990-07-05,0,0,0,0,0,0,-8.00839
1990-07-06,0,0,0,0,0,0,4.63176
1990-07-09,0,0,0,0,0,0,1.76076
1990-07-10,0,0,0,0,0,0,-5.21070
1990-07-11,0,0,0,0,0,0,7.30762
1990-07-12,0,0,0,0,0,0,5.28939
1990-07-13,0,0,0,0,0,0,2.10927
1990-07-16,0,0,0,0,0,0,1.79374
1990-07-17,0,0,0,0,0,0,-2.81227
1990-07-18,0,0,0,0,0,0,-6.03364
1990-07-19,0,0,0,0,0,0,1.49181
1990-07-20,0,0,0,0,0,0,-6.27317
1990-07-23,0,0,0,0,0,0,-8.51452
1990-07-24,0,0,0,0,0,0,0.77469
1990-07-25,0,0,0,0,0,0,2.14457
1990-07-26,0,0,0,0,0,0,-1.62345
1990-07-27,0,0,0,0,0,0,-3.26632
1990-07-30,0,0,0,0,0,0,3.80743
1990-07-31,0,0,0,0,0,0,1.07023
1990-08-01,0,0,0,0,0,0,-0.96907
1990-08-02,0,0,0,0,0,0,-5.70961
1990-08-03,0,0,0,0,0,0,-7.16208
1990-08-06,0,1,0,1,0,1,-7.54593
1990-08-07,0,1,0,2,0,0,0.74033
1990-08-08,0,0,0,0,0,0,6.35985
1990-08-09,0,0,0,0,0,0,2.72001
1990-08-10,0,0,0,0,0,0,-3.58913
1990-08-13,0,0,0,0,0,0,5.49396
1990-08-14,0,0,0,0,0,0,0.89037
1990-08-15,0,0,0,0,0,0,1.13121
1990-08-16,0,0,0,0,0,0,-6.83306
1990-08-17,0,1,0,1,0,1,-3.21346
1990-08-20,0,1,0,2,0,0,1.18201
1990-08-21,0,1,0,3,0,0,-4.26116
1990-08-22,0,1,0,4,0,0,-2.77456
1990-08-23,0,1,0,5,0,0,-3.89839
1990-08-24,0,1,0,6,0,0,6.74778
1990-08-27,0,0,0,0,0,0,12.42262
1990-08-28,0,0,0,0,0,0,-0.06655
1990-08-29,0,0,0,0,0,0,3.27004
1990-08-30,0,0,0,0,0,0,-3.93081
1990-08-31,0,0,0,0,0,0,4.35321
1990-09-04,0,0,0,0,0,0,0.59509
1990-09-05,0,0,0,0,0,0,1.51587
1990-09-06,0,0,0,0,0,0,-3.33800
1990-09-07,0,0,0,0,0,0,3.55815
1990-09-10,0,0,0,0,0,0,-1.58853
1990-09-11,0,0,0,0,0,0,-0.54210
1990-09-12,0,0,0,0,0,0,2.03198
1990-09-13,0,0,0,0,0,0,-3.78177
1990-09-14,0,0,0,0,0,0,-1.66453
1990-09-17,0,0,0,0,0,0,1.43594
1990-09-18,0,0,0,0,0,0,1.30544
1990-09-19,0,0,0,0,0,0,-2.12584
1990-09-20,0,0,0,0,0,0,-4.84823
1990-09-21,0,0,0,0,0,0,-0.14187
1990-09-24,0,1,0,1,0,1,-5.36642
1990-09-25,0,0,0,0,0,0,6.24327
1990-09-26,0,0,0,0,0,0,-2.56581
1990-09-27,0,1,0,1,0,1,-2.95986
1990-09-28,0,0,0,0,0,0,7.95770
1990-10-01,0,0,0,0,0,0,11.01252
1990-10-02,0,0,0,0,0,0,0.29597
1990-10-03,0,0,0,0,0,0,-3.78235
1990-10-04,0,0,0,0,0,0,1.56583
1990-10-05,0,0,0,0,0,0,-1.23569
1990-10-08,0,0,0,0,0,0,2.57117
1990-10-09,0,0,0,0,0,0,-8.18172
1990-10-10,0,0,0,0,0,0,-3.70000
1990-10-11,0,0,0,0,0,0,-3.40693
1990-10-12,0,0,0,0,0,0,6.03258
1990-10-15,0,0,0,0,0,0,3.88830
1990-10-16,0,0,0,0,0,0,-3.45659
1990-10-17,0,0,0,0,0,0,-0.12630
1990-10-18,0,0,0,0,0,0,8.33733
1990-10-19,0,0,0,0,0,0,6.58239
1990-10-22,0,0,0,0,0,0,2.01358
1990-10-23,0,0,0,0,0,0,-2.54382
1990-10-24,0,0,0,0,0,0,0.23593
1990-10-25,0,0,0,0,0,0,-2.70140
1990-10-26,0,0,0,0,0,0,-5.51670
1990-10-29,0,0,0,0,0,0,-2.58026
1990-10-30,0,0,0,0,0,0,2.67128
1990-10-31,0,0,0,0,0,0,-0.06057
1990-11-01,0,0,0,0,0,0,3.81243
1990-11-02,0,0,0,0,0,0,5.46883
1990-11-05,0,0,0,0,0,0,2.80638
1990-11-06,0,0,0,0,0,0,-3.74185
1990-11-07,0,0,0,0,0,0,-6.26499
1990-11-08,0,0,0,0,0,0,1.87852
1990-11-09,0,0,0,0,0,0,6.53121
1990-11-12,0,0,0,0,0,0,5.10051
1990-11-13,0,0,0,0,0,0,-2.22460
1990-11-14,0,0,0,0,0,0,2.39226
1990-11-15,0,0,0,0,0,0,-4.23669
1990-11-16,0,0,0,0,0,0,0.09840
1990-11-19,0,0,0,0,0,0,2.22800
1990-11-20,0,0,0,0,0,0,-5.26383
1990-11-21,0,0,0,0,0,0,0.80121
1990-11-23,0,0,0,0,0,0,-1.24913
1990-11-26,0,0,0,0,0,0,1.72900
1990-11-27,0,0,0,0,0,0,1.93725
1990-11-28,0,0,0,0,0,0,-0.24154
1990-11-29,0,0,0,0,0,0,-2.52296
1990-11-30,0,0,0,0,0,0,7.21791
1990-12-03,0,0,0,0,0,0,2.01894
1990-12-04,0,0,0,0,0,0,2.31496
1990-12-05,0,0,0,0,0,0,3.35367
1990-12-06,0,0,0,0,0,0,-1.64366
1990-12-07,0,0,0,0,0,0,-2.57918
1990-12-10,0,0,0,0,0,0,1.24163
1990-12-11,0,0,0,0,0,0,-4.86182
1990-12-12,0,0,0,0,0,0,4.30142
1990-12-13,0,0,0,0,0,0,-1.68305
1990-12-14,0,0,0,0,0,0,-4.83376
1990-12-17,0,0,0,0,0,0,-1.48731
1990-12-18,0,0,0,0,0,0,5.23824
1990-12-19,0,0,0,0,0,0,0.18360
1990-12-20,0,0,0,0,0,0,-0.17291
1990-12-21,0,0,0,0,0,0,2.17407
1990-12-24,0,0,0,0,0,0,-4.21494
1990-12-26,0,0,0,0,0,0,1.39657
1990-12-27,0,0,0,0,0,0,-5.66630
1990-12-28,0,0,0,0,0,0,0.72464
1990-12-31,0,0,0,0,0,0,2.52226
1991-01-02,0,0,0,0,0,0,-8.01703
1991-01-03,0,0,0,0,0,0,-7.64064
1991-01-04,0,0,0,0,0,0,-1.35851
1991-01-07,0,0,0,0,0,0,-7.18017
1991-01-08,0,0,0,0,0,0,-0.61182
1991-01-09,0,0,0,0,0,0,-3.65180
1991-01-10,0,0,0,0,0,0,6.44462
1991-01-11,0,0,0,0,0,0,1.41710
1991-01-14,0,0,0,0,0,0,-3.33294
1991-01-15,0,0,0,0,0,0,2.62892
1991-01-16,0,0,0,0,0,0,4.92242
1991-01-17,0,0,0,0,0,0,16.72176
1991-01-18,0,0,0,0,0,0,4.13566
1991-01-21,0,0,0,0,0,0,-1.85828
1991-01-22,0,0,0,0,0,0,-4.25136
1991-01-23,0,0,0,0,0,0,2.07696
1991-01-24,0,0,0,0,0,0,4.54335
1991-01-25,0,0,0,0,0,0,1.18575
1991-01-28,0,0,0,0,0,0,-0.07178
1991-01-29,0,0,0,0,0,0,-0.36463
1991-01-30,0,0,0,0,0,0,4.87686
1991-01-31,1,0,1,0,1,0,2.47507
1991-02-01,1,0,2,0,0,0,-1.80159
1991-02-04,1,0,3,0,0,0,4.12663
1991-02-05,1,0,4,0,0,0,1.95036
1991-02-06,1,0,5,0,0,0,3.79583
1991-02-07,1,0,6,0,0,0,-3.04552
1991-02-08,1,0,7,0,0,0,1.58561
1991-02-11,1,0,8,0,0,0,4.16595
1991-02-12,1,0,9,0,0,0,-5.45981
1991-02-13,1,0,10,0,0,0,1.68922
1991-02-14,1,0,11,0,0,0,-7.84934
1991-02-15,1,0,12,0,0,0,2.78958
1991-02-19,1,0,13,0,0,0,0.18362
1991-02-20,0,0,0,0,0,0,-6.64809
1991-02-21,0,0,0,0,0,0,-0.25977
1991-02-22,0,0,0,0,0,0,0.53105
1991-02-25,0,0,0,0,0,0,1.27897
1991-02-26,0,0,0,0,0,0,-7.33496
1991-02-27,0,0,0,0,0,0,4.28451
1991-02-28,0,0,0,0,0,0,-1.06924
1991-03-01,0,0,0,0,0,0,2.83672
1991-03-04,0,0,0,0,0,0,-1.93385
1991-03-05,1,0,1,0,1,0,5.64514
1991-03-06,1,0,2,0,0,0,-0.93941
1991-03-07,1,0,3,0,0,0,-0.46887
1991-03-08,0,0,0,0,0,0,-1.80431
1991-03-11,0,0,0,0,0,0,-3.71149
1991-03-12,0,0,0,0,0,0,-5.12465
1991-03-13,0,0,0,0,0,0,4.72200
1991-03-14,0,0,0,0,0,0,-1.85027
1991-03-15,0,0,0,0,0,0,0.09769
1991-03-18,0,0,0,0,0,0,-2.75291
1991-03-19,0,0,0,0,0,0,-8.98217
1991-03-20,0,0,0,0,0,0,1.84654
1991-03-21,0,0,0,0,0,0,-2.05956
1991-03-22,0,0,0,0,0,0,1.36003
1991-03-25,0,0,0,0,0,0,3.45185
1991-03-26,0,0,0,0,0,0,7.83176
1991-03-27,0,0,0,0,0,0,-1.70785
1991-03-28,0,0,0,0,0,0,-0.24393
1991-04-01,0,0,0,0,0,0,-6.98950
1991-04-02,0,0,0,0,0,0,9.34616
1991-04-03,0,0,0,0,0,0,-0.94253
1991-04-04,0,0,0,0,0,0,0.86182
1991-04-05,0,0,0,0,0,0,-7.41841
1991-04-08,0,0,0,0,0,0,3.77206
1991-04-09,0,0,0,0,0,0,-7.49923
1991-04-10,0,0,0,0,0,0,-0.56189
1991-04-11,0,0,0,0,0,0,5.39551
1991-04-12,0,0,0,0,0,0,2.96868
1991-04-15,0,0,0,0,0,0,0.83079
1991-04-16,0,0,0,0,0,0,6.02713
1991-04-17,0,0,0,0,0,0,2.24990
1991-04-18,0,0,0,0,0,0,-3.40923
1991-04-19,0,0,0,0,0,0,-6.71180
