Date,Close+1,Close_Direction,Volume,RSI,MACD,Signal_Line,RSI_Overbought,RSI_Oversold,RSI_Overbought_Streak,RSI_Oversold_Streak,RSI_CrossOver_70,RSI_CrossUnder_30,RSI_Slope,MACD_BullishCrossover,MACD_BearishCrossover,MACD_Bullish_Streak,MACD_Bearish_Streak,MACD_ZeroLine_Crossover,MACD_Slope,BB_UpperBreak,BB_LowerBreak,BB_UpperBreak_Streak,BB_LowerBreak_Streak,BB_Squeeze
1980-03-17,104.10000,1,37020000,23.76895,-2.43152,-1.46233,0,1,0,3,0,0,-5.74478,0,0,0,21,0,-0.35742,0,1,0,1,0
1980-03-18,104.31000,1,47340000,32.03804,-2.53706,-1.67728,0,0,0,0,0,0,8.26909,0,0,0,22,0,-0.10554,0,0,0,0,0
1980-03-19,103.12000,0,36520000,32.93222,-2.57408,-1.85664,0,0,0,0,0,0,0.89418,0,0,0,23,0,-0.03703,0,0,0,0,0
1980-03-20,102.31000,0,32580000,30.48456,-2.66869,-2.01905,0,0,0,0,0,0,-2.44766,0,0,0,24,0,-0.09460,0,0,0,0,0
1980-03-21,99.28000,0,32220000,28.90950,-2.77701,-2.17064,0,1,0,1,0,1,-1.57506,0,0,0,25,0,-0.10832,0,0,0,0,0
1980-03-24,99.19000,0,39230000,23.92891,-3.07194,-2.35090,0,1,0,2,0,0,-4.98059,0,0,0,26,0,-0.29493,0,0,0,0,0
1980-03-25,98.68000,0,43790000,23.79777,-3.27518,-2.53576,0,1,0,3,0,0,-0.13114,0,0,0,27,0,-0.20324,0,0,0,0,0
1980-03-26,98.22000,0,37370000,23.02757,-3.43778,-2.71616,0,1,0,4,0,0,-0.77019,0,0,0,28,0,-0.16260,0,0,0,0,0
1980-03-27,100.68000,1,63680000,22.32573,-3.56268,-2.88547,0,1,0,5,0,0,-0.70184,0,0,0,29,0,-0.12491,0,0,0,0,0
1980-03-28,102.09000,1,46720000,33.92410,-3.42371,-2.99311,0,0,0,0,0,0,11.59837,0,0,0,30,0,0.13898,0,0,0,0,0
1980-03-31,102.18000,1,35840000,39.50033,-3.16333,-3.02716,0,0,0,0,0,0,5.57623,0,0,0,31,0,0.26038,0,0,0,0,0
1980-04-01,102.68000,1,32230000,39.84928,-2.91609,-3.00494,0,0,0,0,0,0,0.34895,1,0,1,0,0,0.24723,0,0,0,0,0
1980-04-02,102.15000,0,35210000,41.85567,-2.64928,-2.93381,0,0,0,0,0,0,2.00638,0,0,2,0,0,0.26682,0,0,0,0,0
1980-04-03,100.19000,0,27970000,40.32039,-2.45232,-2.83751,0,0,0,0,0,0,-1.53528,0,0,3,0,0,0.19696,0,0,0,0,0
1980-04-07,101.20000,1,29130000,35.18104,-2.42642,-2.75529,0,0,0,0,0,0,-5.13934,0,0,4,0,0,0.02590,0,0,0,0,0
1980-04-08,103.11000,1,31700000,39.46309,-2.29790,-2.66381,0,0,0,0,0,0,4.28204,0,0,5,0,0,0.12852,0,0,0,0,0
1980-04-09,104.08000,1,33020000,46.64185,-2.01866,-2.53478,0,0,0,0,0,0,7.17876,0,0,6,0,0,0.27924,0,0,0,0,0
1980-04-10,103.79000,0,33940000,49.89169,-1.69950,-2.36773,0,0,0,0,0,0,3.24984,0,0,7,0,0,0.31916,0,0,0,0,0
1980-04-11,102.84000,0,29960000,48.93214,-1.45321,-2.18482,0,0,0,0,0,0,-0.95955,0,0,8,0,0,0.24629,0,0,0,0,0
1980-04-14,102.63000,0,23060000,45.82305,-1.31947,-2.01175,0,0,0,0,0,0,-3.10909,0,0,9,0,0,0.13374,0,0,0,0,0
1980-04-15,101.54000,0,26670000,45.14027,-1.21640,-1.85268,0,0,0,0,0,0,-0.68278,0,0,10,0,0,0.10307,0,0,0,0,0
1980-04-16,101.05000,0,39730000,41.66964,-1.20874,-1.72389,0,0,0,0,0,0,-3.47063,0,0,11,0,0,0.00766,0,0,0,0,0
1980-04-17,100.55000,0,32770000,40.17428,-1.22805,-1.62473,0,0,0,0,0,0,-1.49536,0,0,12,0,0,-0.01931,0,0,0,0,0
1980-04-18,99.80000,0,26880000,38.65009,-1.26907,-1.55359,0,0,0,0,0,0,-1.52418,0,0,13,0,0,-0.04102,0,0,0,0,0
1980-04-21,103.43000,1,27560000,36.41815,-1.34658,-1.51219,0,0,0,0,0,0,-2.23194,0,0,14,0,0,-0.07751,0,0,0,0,0
1980-04-22,103.73000,1,47920000,51.12837,-1.10239,-1.43023,0,0,0,0,0,0,14.71022,0,0,15,0,0,0.24419,0,0,0,0,0
1980-04-23,104.40000,1,42620000,52.11441,-0.87457,-1.31910,0,0,0,0,0,0,0.98604,0,0,16,0,0,0.22781,0,0,0,0,0
1980-04-24,105.16000,1,35790000,54.33055,-0.63267,-1.18181,0,0,0,0,0,0,2.21614,0,0,17,0,0,0.24190,0,0,0,0,0
1980-04-25,105.64000,1,28590000,56.77431,-0.37531,-1.02051,0,0,0,0,0,0,2.44377,0,0,18,0,0,0.25736,0,0,0,0,0
1980-04-28,105.86000,1,30600000,58.29226,-0.13111,-0.84263,0,0,0,0,0,0,1.51795,0,0,19,0,0,0.24420,0,0,0,0,0
1980-04-29,106.29000,1,27940000,59.00289,0.07926,-0.65825,0,0,0,0,0,0,0.71063,0,0,20,0,1,0.21037,0,0,0,0,0
1980-04-30,105.46000,0,30850000,60.42228,0.27748,-0.47110,0,0,0,0,0,0,1.41940,0,0,21,0,0,0.19822,0,0,0,0,0
1980-05-01,105.58000,1,32480000,56.36570,0.36341,-0.30420,0,0,0,0,0,0,-4.05658,0,0,22,0,0,0.08593,0,0,0,0,0
1980-05-02,106.38000,1,28040000,56.81711,0.43616,-0.15613,0,0,0,0,0,0,0.45141,0,0,23,0,0,0.07275,0,0,0,0,0
1980-05-05,106.25000,0,34090000,59.80265,0.55201,-0.01450,0,0,0,0,0,0,2.98553,0,0,24,0,0,0.11585,0,0,0,0,0
1980-05-06,107.18000,1,40160000,59.08776,0.62611,0.11362,0,0,0,0,0,0,-0.71489,0,0,25,0,0,0.07410,0,0,0,0,0
1980-05-07,106.13000,0,42600000,62.53795,0.75122,0.24114,0,0,0,0,0,0,3.45020,0,0,26,0,0,0.12511,0,0,0,0,0
1980-05-08,104.72000,0,39280000,56.72184,0.75692,0.34430,0,0,0,0,0,0,-5.81612,0,0,27,0,0,0.00570,0,0,0,0,0
1980-05-09,104.78000,1,30280000,49.99750,0.64028,0.40350,0,0,0,0,0,0,-6.72434,0,0,28,0,0,-0.11664,0,0,0,0,0
1980-05-12,106.30000,1,28220000,50.26767,0.54639,0.43207,0,0,0,0,0,0,0.27017,0,0,29,0,0,-0.09389,0,0,0,0,0
1980-05-13,106.85000,1,35460000,56.65708,0.58785,0.46323,0,0,0,0,0,0,6.38941,0,0,30,0,0,0.04146,0,0,0,0,0
1980-05-14,106.99000,1,40840000,58.72352,0.65751,0.50209,0,0,0,0,0,0,2.06644,0,0,31,0,0,0.06966,0,0,0,0,0
1980-05-15,107.35000,1,41120000,59.25603,0.71577,0.54482,0,0,0,0,0,0,0.53250,0,0,32,0,0,0.05825,0,0,0,0,0
1980-05-16,107.67000,1,31710000,60.66142,0.78197,0.59225,0,0,0,0,0,0,1.40540,0,0,33,0,0,0.06620,0,0,0,0,0
1980-05-19,107.62000,0,30970000,61.91883,0.85045,0.64389,0,0,0,0,0,0,1.25741,0,0,34,0,0,0.06848,0,0,0,0,0
1980-05-20,107.72000,1,31800000,61.58761,0.89042,0.69320,0,0,0,0,0,0,-0.33122,0,0,35,0,0,0.03997,0,0,0,0,0
1980-05-21,109.01000,1,34830000,62.02517,0.91957,0.73847,0,0,0,0,0,0,0.43756,0,0,36,0,0,0.02915,0,0,0,0,0
1980-05-22,110.62000,1,41040000,67.21365,1.03483,0.79774,0,0,0,0,0,0,5.18848,0,0,37,0,0,0.11526,1,0,1,0,0
1980-05-23,111.40000,1,45790000,72.30039,1.24178,0.88655,1,0,1,0,1,0,5.08673,0,0,38,0,0,0.20695,1,0,2,0,0
1980-05-27,112.06000,1,40810000,74.37467,1.45199,0.99964,1,0,2,0,0,0,2.07428,0,0,39,0,0,0.21021,1,0,3,0,0
1980-05-28,110.27000,0,38580000,76.01159,1.65279,1.13027,1,0,3,0,0,0,1.63692,0,0,40,0,0,0.20080,1,0,4,0,0
1980-05-29,111.24000,1,42000000,64.05962,1.64848,1.23391,0,0,0,0,0,0,-11.95197,0,0,41,0,0,-0.00431,0,0,0,0,0
1980-05-30,110.76000,0,34820000,67.08040,1.70369,1.32787,0,0,0,0,0,0,3.02077,0,0,42,0,0,0.05522,0,0,0,0,0
1980-06-02,110.51000,0,32710000,64.20464,1.68925,1.40014,0,0,0,0,0,0,-2.87575,0,0,43,0,0,-0.01444,0,0,0,0,0
1980-06-03,112.61000,1,33150000,62.69703,1.63874,1.44786,0,0,0,0,0,0,-1.50761,0,0,44,0,0,-0.05051,0,0,0,0,0
1980-06-04,112.78000,1,44180000,69.23253,1.74801,1.50789,0,0,0,0,0,0,6.53550,0,0,45,0,0,0.10927,0,0,0,0,0
1980-06-05,113.20000,1,49070000,69.69540,1.82726,1.57177,0,0,0,0,0,0,0.46286,0,0,46,0,0,0.07925,0,0,0,0,0
1980-06-06,113.71000,1,37230000,70.86171,1.90204,1.63782,1,0,1,0,1,0,1.16631,0,0,47,0,0,0.07477,0,0,0,0,0
1980-06-09,114.66000,1,36820000,72.25793,1.97963,1.70618,1,0,2,0,0,0,1.39622,0,0,48,0,0,0.07759,0,0,0,0,0
1980-06-10,116.02000,1,42030000,74.69074,2.09364,1.78367,1,0,3,0,0,0,2.43281,0,0,49,0,0,0.11402,0,0,0,0,0
1980-06-11,115.52000,0,43800000,77.70494,2.26760,1.88046,1,0,4,0,0,0,3.01421,0,0,50,0,0,0.17396,1,0,1,0,0
1980-06-12,115.81000,1,47300000,74.20590,2.33817,1.97200,1,0,5,0,0,0,-3.49905,0,0,51,0,0,0.07056,0,0,0,0,0
1980-06-13,116.09000,1,41880000,74.91155,2.38994,2.05559,1,0,6,0,0,0,0.70565,0,0,52,0,0,0.05177,0,0,0,0,0
1980-06-16,116.03000,0,36190000,75.60546,2.42560,2.12959,1,0,7,0,0,0,0.69391,0,0,53,0,0,0.03566,0,0,0,0,0
1980-06-17,116.26000,1,41990000,75.12596,2.42112,2.18790,1,0,8,0,0,0,-0.47949,0,0,54,0,0,-0.00449,0,0,0,0,0
1980-06-18,114.66000,0,41960000,75.76061,2.40836,2.23199,1,0,9,0,0,0,0.63465,0,0,55,0,0,-0.01276,0,0,0,0,0
1980-06-19,114.06000,0,38280000,63.60328,2.24328,2.23425,0,0,0,0,0,0,-12.15733,0,0,56,0,0,-0.16508,0,0,0,0,0
1980-06-20,114.51000,1,36530000,59.73227,2.04052,2.19550,0,0,0,0,0,0,-3.87101,0,1,0,1,0,-0.20276,0,0,0,0,0
1980-06-23,115.14000,1,34180000,61.61899,1.89431,2.13526,0,0,0,0,0,0,1.88672,0,0,0,2,0,-0.14622,0,0,0,0,0
1980-06-24,116.72000,1,37730000,64.15137,1.80842,2.06989,0,0,0,0,0,0,2.53238,0,0,0,3,0,-0.08589,0,0,0,0,0
1980-06-25,116.19000,0,46500000,69.57348,1.84656,2.02523,0,0,0,0,0,0,5.42212,0,0,0,4,0,0.03814,0,0,0,0,0
1980-06-26,116.00000,0,45110000,65.96904,1.81312,1.98281,0,0,0,0,0,0,-3.60444,0,0,0,5,0,-0.03344,0,0,0,0,0
1980-06-27,114.24000,0,33110000,64.67543,1.75110,1.93646,0,0,0,0,0,0,-1.29361,0,0,0,6,0,-0.06202,0,0,0,0,0
1980-06-30,114.93000,1,29910000,54.09388,1.54216,1.85760,0,0,0,0,0,0,-10.58156,0,0,0,7,0,-0.20894,0,0,0,0,0
1980-07-01,115.68000,1,34340000,57.06003,1.41592,1.76927,0,0,0,0,0,0,2.96616,0,0,0,8,0,-0.12623,0,0,0,0,0
1980-07-02,117.46000,1,42950000,60.07940,1.36071,1.68756,0,0,0,0,0,0,3.01937,0,0,0,9,0,-0.05521,0,0,0,0,0
1980-07-03,118.29000,1,47230000,66.16096,1.44394,1.63883,0,0,0,0,0,0,6.08156,0,0,0,10,0,0.08323,1,0,1,0,0
1980-07-07,117.84000,0,42540000,68.56569,1.55891,1.62285,0,0,0,0,0,0,2.40473,0,0,0,11,0,0.11497,1,0,2,0,0
1980-07-08,117.98000,1,45830000,65.83406,1.59532,1.61734,0,0,0,0,0,0,-2.73163,0,0,0,12,0,0.03641,0,0,0,0,0
1980-07-09,116.95000,0,52010000,66.28412,1.61684,1.61724,0,0,0,0,0,0,0.45006,0,0,0,13,0,0.02152,0,0,0,0,0
1980-07-10,117.84000,1,43730000,60.02021,1.53310,1.60041,0,0,0,0,0,0,-6.26391,0,0,0,14,0,-0.08373,0,0,0,0,0
1980-07-11,120.01000,1,38310000,63.25173,1.52102,1.58454,0,0,0,0,0,0,3.23152,0,0,0,15,0,-0.01208,0,0,0,0,0
1980-07-14,119.30000,0,45500000,69.68560,1.66733,1.60110,0,0,0,0,0,0,6.43386,1,0,1,0,0,0.14631,1,0,1,0,0
1980-07-15,119.63000,1,60920000,65.63647,1.70632,1.62214,0,0,0,0,0,0,-4.04913,0,0,2,0,0,0.03899,0,0,0,0,0
1980-07-16,121.44000,1,49140000,66.60764,1.74375,1.64646,0,0,0,0,0,0,0.97118,0,0,3,0,0,0.03743,0,0,0,0,0
1980-07-17,122.04000,1,48850000,71.38467,1.89759,1.69669,1,0,1,0,1,0,4.77703,0,0,4,0,0,0.15384,1,0,1,0,0
1980-07-18,122.51000,1,58040000,72.77505,2.04436,1.76622,1,0,2,0,0,0,1.39038,0,0,5,0,0,0.14677,1,0,2,0,0
1980-07-21,122.19000,0,42750000,73.84704,2.17354,1.84769,1,0,3,0,0,0,1.07198,0,0,6,0,0,0.12918,0,0,0,0,0
1980-07-22,121.93000,0,52230000,71.77485,2.22446,1.92304,1,0,4,0,0,0,-2.07219,0,0,7,0,0,0.05092,0,0,0,0,0
1980-07-23,121.79000,0,45890000,70.05478,2.21826,1.98208,1,0,5,0,0,0,-1.72007,0,0,8,0,0,-0.00620,0,0,0,0,0
1980-07-24,120.78000,0,42420000,69.09460,2.17695,2.02106,0,0,0,0,0,0,-0.96018,0,0,9,0,0,-0.04130,0,0,0,0,0
1980-07-25,121.43000,1,36250000,62.44505,2.03922,2.02469,0,0,0,0,0,0,-6.64956,0,0,10,0,0,-0.13774,0,0,0,0,0
1980-07-28,122.40000,1,35330000,64.79333,1.95991,2.01173,0,0,0,0,0,0,2.34828,0,1,0,1,0,-0.07930,0,0,0,0,0
1980-07-29,122.23000,0,44840000,68.00820,1.95282,1.99995,0,0,0,0,0,0,3.21488,0,0,0,2,0,-0.00709,0,0,0,0,0
1980-07-30,121.67000,0,58060000,66.85598,1.91146,1.98225,0,0,0,0,0,0,-1.15222,0,0,0,3,0,-0.04137,0,0,0,0,0
1980-07-31,121.21000,0,54610000,63.06546,1.81259,1.94832,0,0,0,0,0,0,-3.79052,0,0,0,4,0,-0.09887,0,0,0,0,0
1980-08-01,120.98000,0,46440000,60.05352,1.67778,1.89421,0,0,0,0,0,0,-3.01194,0,0,0,5,0,-0.13481,0,0,0,0,0
1980-08-04,120.74000,0,41550000,58.54790,1.53469,1.82231,0,0,0,0,0,0,-1.50562,0,0,0,6,0,-0.14309,0,0,0,0,0
1980-08-05,121.55000,1,45510000,56.94353,1.38595,1.73504,0,0,0,0,0,0,-1.60438,0,0,0,7,0,-0.14874,0,0,0,0,0
1980-08-06,123.30000,1,45050000,60.84340,1.31823,1.65168,0,0,0,0,0,0,3.89988,0,0,0,8,0,-0.06771,0,0,0,0,0
1980-08-07,123.61000,1,61820000,67.65896,1.38976,1.59929,0,0,0,0,0,0,6.81556,0,0,0,9,0,0.07153,0,0,0,0,0
1980-08-08,124.78000,1,58860000,68.69833,1.45469,1.57037,0,0,0,0,0,0,1.03937,0,0,0,10,0,0.06493,0,0,0,0,0
1980-08-11,123.79000,0,44690000,72.31472,1.58232,1.57276,1,0,1,0,1,0,3.61639,1,0,1,0,0,0.12763,1,0,1,0,0
1980-08-12,123.28000,0,52050000,65.42667,1.58530,1.57527,0,0,0,0,0,0,-6.88805,0,0,2,0,0,0.00299,0,0,0,0,0
1980-08-13,125.25000,1,44350000,62.14282,1.52889,1.56599,0,0,0,0,0,0,-3.28385,0,1,0,1,0,-0.05641,0,0,0,0,0
1980-08-14,125.72000,1,47700000,68.68173,1.62443,1.57768,0,0,0,0,0,0,6.53891,1,0,1,0,0,0.09553,1,0,1,0,0
1980-08-15,123.39000,0,47780000,70.01253,1.71825,1.60580,1,0,1,0,1,0,1.33080,0,0,2,0,0,0.09383,1,0,2,0,0
1980-08-18,122.60000,0,41890000,57.06643,1.58631,1.60190,0,0,0,0,0,0,-12.94610,0,1,0,1,0,-0.13194,0,0,0,0,0
1980-08-19,123.77000,1,41930000,53.45712,1.40185,1.56189,0,0,0,0,0,0,-3.60931,0,0,0,2,0,-0.18447,0,0,0,0,0
1980-08-20,125.46000,1,42560000,57.72194,1.33468,1.51645,0,0,0,0,0,0,4.26483,0,0,0,3,0,-0.06717,0,0,0,0,0
1980-08-21,126.02000,1,50770000,62.99641,1.40166,1.49349,0,0,0,0,0,0,5.27447,0,0,0,4,0,0.06698,0,0,0,0,0
1980-08-22,125.16000,0,58210000,64.57357,1.48283,1.49136,0,0,0,0,0,0,1.57716,0,0,0,5,0,0.08118,0,0,0,0,0
1980-08-25,124.84000,0,35400000,60.32154,1.46093,1.48527,0,0,0,0,0,0,-4.25203,0,0,0,6,0,-0.02190,0,0,0,0,0
1980-08-26,123.52000,0,41700000,58.77075,1.40159,1.46854,0,0,0,0,0,0,-1.55079,0,0,0,7,0,-0.05934,0,0,0,0,0
1980-08-27,122.08000,0,44000000,52.74688,1.23383,1.42160,0,0,0,0,0,0,-6.02387,0,0,0,8,0,-0.16776,0,0,0,0,0
1980-08-28,122.38000,1,39890000,47.07792,0.97347,1.33197,0,0,0,0,0,0,-5.66896,0,0,0,9,0,-0.26037,0,0,0,0,0
1980-08-29,123.74000,1,33510000,48.32396,0.78231,1.22204,0,0,0,0,0,0,1.24605,0,0,0,10,0,-0.19115,0,0,0,0,0
1980-09-02,126.12000,1,35290000,53.65167,0.73212,1.12406,0,0,0,0,0,0,5.32771,0,0,0,11,0,-0.05019,0,0,0,0,0
1980-09-03,125.42000,0,52370000,61.19208,0.87431,1.07411,0,0,0,0,0,0,7.54041,0,0,0,12,0,0.14219,0,0,0,0,0
1980-09-04,124.88000,0,59030000,58.19332,0.91991,1.04327,0,0,0,0,0,0,-2.99876,0,0,0,13,0,0.04560,0,0,0,0,0
1980-09-05,123.31000,0,37990000,55.91682,0.90208,1.01503,0,0,0,0,0,0,-2.27650,0,0,0,14,0,-0.01783,0,0,0,0,0
1980-09-08,124.07000,1,42050000,49.81519,0.75258,0.96254,0,0,0,0,0,0,-6.10163,0,0,0,15,0,-0.14949,0,0,0,0,0
1980-09-09,124.81000,1,44460000,52.51634,0.68751,0.90753,0,0,0,0,0,0,2.70114,0,0,0,16,0,-0.06508,0,0,0,0,0
1980-09-10,125.66000,1,51430000,55.05307,0.68772,0.86357,0,0,0,0,0,0,2.53674,0,0,0,17,0,0.00021,0,0,0,0,0
1980-09-11,125.54000,0,44770000,57.83930,0.74785,0.84043,0,0,0,0,0,0,2.78622,0,0,0,18,0,0.06014,0,0,0,0,0
1980-09-12,125.67000,1,47180000,57.29926,0.77687,0.82772,0,0,0,0,0,0,-0.54003,0,0,0,19,0,0.02902,0,0,0,0,0
1980-09-15,126.74000,1,44630000,57.75937,0.80113,0.82240,0,0,0,0,0,0,0.46010,0,0,0,20,0,0.02425,0,0,0,0,0
1980-09-16,128.87000,1,57290000,61.44206,0.89635,0.83719,0,0,0,0,0,0,3.68270,1,0,1,0,0,0.09523,0,0,0,0,0
1980-09-17,128.39999,0,63990000,67.51382,1.13066,0.89588,0,0,0,0,0,0,6.07176,0,0,2,0,0,0.23431,1,0,1,0,0
1980-09-18,129.25000,1,63390000,65.07857,1.26386,0.96948,0,0,0,0,0,0,-2.43525,0,0,3,0,0,0.13320,0,0,0,0,0
1980-09-19,130.39999,1,53780000,67.37083,1.42162,1.05991,0,0,0,0,0,0,2.29226,0,0,4,0,0,0.15776,1,0,1,0,0
1980-09-22,129.42999,0,53140000,70.21903,1.62076,1.17208,1,0,1,0,1,0,2.84819,0,0,5,0,0,0.19914,1,0,2,0,0
1980-09-23,130.37000,1,64390000,65.06032,1.68093,1.27385,0,0,0,0,0,0,-5.15871,0,0,6,0,0,0.06017,0,0,0,0,0
1980-09-24,128.72000,0,56860000,67.54839,1.78390,1.37586,0,0,0,0,0,0,2.48808,0,0,7,0,0,0.10297,0,0,0,0,0
1980-09-25,126.35000,0,49510000,59.53437,1.71262,1.44321,0,0,0,0,0,0,-8.01402,0,0,8,0,0,-0.07128,0,0,0,0,0
1980-09-26,123.54000,0,49460000,50.30274,1.44820,1.44421,0,0,0,0,0,0,-9.23163,0,0,9,0,0,-0.26442,0,0,0,0,0
1980-09-29,125.46000,1,46410000,41.98914,1.00037,1.35544,0,0,0,0,0,0,-8.31360,0,1,0,1,0,-0.44783,0,0,0,0,0
1980-09-30,127.13000,1,40290000,48.27904,0.79127,1.24261,0,0,0,0,0,0,6.28990,0,0,0,2,0,-0.20910,0,0,0,0,0
1980-10-01,128.09000,1,48720000,53.04765,0.75165,1.14442,0,0,0,0,0,0,4.76861,0,0,0,3,0,-0.03962,0,0,0,0,0
1980-10-02,129.33000,1,46160000,55.58287,0.78862,1.07326,0,0,0,0,0,0,2.53522,0,0,0,4,0,0.03697,0,0,0,0,0
1980-10-03,131.73000,1,47510000,58.68595,0.90751,1.04011,0,0,0,0,0,0,3.10308,0,0,0,5,0,0.11890,0,0,0,0,0
1980-10-06,131.00000,0,50130000,63.93731,1.18178,1.06844,0,0,0,0,0,0,5.25136,1,0,1,0,0,0.27426,0,0,0,0,0
1980-10-07,131.64999,1,50310000,61.38162,1.32495,1.11974,0,0,0,0,0,0,-2.55569,0,0,2,0,0,0.14318,0,0,0,0,0
1980-10-08,131.03999,0,46580000,62.80718,1.47388,1.19057,0,0,0,0,0,0,1.42556,0,0,3,0,0,0.14893,0,0,0,0,0
1980-10-09,130.28999,0,43980000,60.54827,1.52511,1.25748,0,0,0,0,0,0,-2.25891,0,0,4,0,0,0.05122,0,0,0,0,0
1980-10-10,132.03000,1,44040000,57.79593,1.48803,1.30359,0,0,0,0,0,0,-2.75234,0,0,5,0,0,-0.03708,0,0,0,0,0
1980-10-13,132.02000,0,31360000,62.10031,1.58083,1.35904,0,0,0,0,0,0,4.30438,0,0,6,0,0,0.09280,0,0,0,0,0
1980-10-14,133.70000,1,48830000,62.06116,1.63472,1.41417,0,0,0,0,0,0,-0.03915,0,0,7,0,0,0.05389,0,0,0,0,0
1980-10-15,132.22000,0,48260000,65.94763,1.79233,1.48980,0,0,0,0,0,0,3.88648,0,0,8,0,0,0.15761,0,0,0,0,0
1980-10-16,131.52000,0,65450000,60.10608,1.77733,1.54731,0,0,0,0,0,0,-5.84155,0,0,9,0,0,-0.01500,0,0,0,0,0
1980-10-17,132.61000,1,43920000,57.51129,1.68948,1.57574,0,0,0,0,0,0,-2.59479,0,0,10,0,0,-0.08785,0,0,0,0,0
1980-10-20,131.84000,0,40910000,60.37954,1.68835,1.59826,0,0,0,0,0,0,2.86825,0,0,11,0,0,-0.00113,0,0,0,0,0
1980-10-21,131.92000,1,51220000,57.43013,1.60680,1.59997,0,0,0,0,0,0,-2.94942,0,0,12,0,0,-0.08155,0,0,0,0,0
1980-10-22,129.53000,0,43060000,57.66153,1.53097,1.58617,0,0,0,0,0,0,0.23141,0,1,0,1,0,-0.07582,0,0,0,0,0
1980-10-23,129.85001,1,49200000,49.07844,1.26347,1.52163,0,0,0,0,0,0,-8.58309,0,0,0,2,0,-0.26751,0,0,0,0,0
1980-10-24,127.88000,0,41050000,50.14844,1.06501,1.43031,0,0,0,0,0,0,1.07000,0,0,0,3,0,-0.19846,0,0,0,0,0
1980-10-27,128.05000,1,34430000,44.01660,0.74024,1.29229,0,0,0,0,0,0,-6.13184,0,0,0,4,0,-0.32477,0,0,0,0,0
1980-10-28,127.91000,0,40300000,44.64562,0.49091,1.13202,0,0,0,0,0,0,0.62902,0,0,0,5,0,-0.24933,0,0,0,0,0
1980-10-29,126.29000,0,37200000,44.20514,0.27881,0.96137,0,0,0,0,0,0,-0.44048,0,0,0,6,0,-0.21210,0,0,0,0,0
1980-10-30,127.47000,1,39060000,39.36526,-0.01978,0.76514,0,0,0,0,0,0,-4.83988,0,0,0,7,0,-0.29859,0,1,0,1,0
1980-10-31,129.03999,1,40110000,44.16095,-0.15936,0.58024,0,0,0,0,0,0,4.79569,0,0,0,8,0,-0.13958,0,0,0,0,0
1980-11-03,131.33000,1,35820000,49.84483,-0.14166,0.43586,0,0,0,0,0,0,5.68388,0,0,0,9,0,0.01770,0,0,0,0,0
1980-11-05,128.91000,0,84080000,56.75883,0.05650,0.35999,0,0,0,0,0,0,6.91399,0,0,0,10,1,0.19816,0,0,0,0,0
1980-11-06,129.17999,1,48890000,49.06185,0.01807,0.29161,0,0,0,0,0,0,-7.69697,0,0,0,11,0,-0.03844,0,0,0,0,0
1980-11-07,129.48000,1,40070000,49.87849,0.00928,0.23514,0,0,0,0,0,0,0.81663,0,0,0,12,0,-0.00878,0,0,0,0,0
1980-11-10,131.25999,1,35720000,50.82194,0.02623,0.19336,0,0,0,0,0,0,0.94345,0,0,0,13,0,0.01694,0,0,0,0,0
1980-11-11,134.59000,1,41520000,56.10177,0.18120,0.19093,0,0,0,0,0,0,5.27984,0,0,0,14,0,0.15497,0,0,0,0,0
1980-11-12,136.49001,1,58500000,63.90842,0.56619,0.26598,0,0,0,0,0,0,7.80664,1,0,1,0,0,0.38499,1,0,1,0,0
1980-11-13,137.14999,1,69340000,67.46376,1.01294,0.41537,0,0,0,0,0,0,3.55534,0,0,2,0,0,0.44675,1,0,2,0,0
1980-11-14,137.75000,1,71630000,68.62011,1.40406,0.61311,0,0,0,0,0,0,1.15636,0,0,3,0,0,0.39112,1,0,3,0,0
1980-11-17,139.70000,1,50260000,69.67529,1.74236,0.83896,0,0,0,0,0,0,1.05518,0,0,4,0,0,0.33830,1,0,4,0,0
1980-11-18,139.06000,0,70380000,72.86838,2.14310,1.09979,1,0,1,0,1,0,3.19310,0,0,5,0,0,0.40075,1,0,5,0,0
1980-11-19,140.39999,1,69230000,70.25373,2.38160,1.35615,1,0,2,0,0,0,-2.61466,0,0,6,0,0,0.23850,0,0,0,0,0
1980-11-20,139.11000,0,60180000,72.48026,2.64821,1.61456,1,0,3,0,0,0,2.22653,0,0,7,0,0,0.26661,0,0,0,0,0
1980-11-21,138.31000,0,55950000,67.26078,2.72401,1.83645,0,0,0,0,0,0,-5.21948,0,0,8,0,0,0.07580,0,0,0,0,0
1980-11-24,139.33000,1,51120000,64.17434,2.68854,2.00687,0,0,0,0,0,0,-3.08644,0,0,9,0,0,-0.03547,0,0,0,0,0
1980-11-25,140.17000,1,55840000,66.29783,2.71147,2.14779,0,0,0,0,0,0,2.12348,0,0,10,0,0,0.02294,0,0,0,0,0
1980-11-26,140.52000,1,55340000,67.98098,2.76555,2.27134,0,0,0,0,0,0,1.68315,0,0,11,0,0,0.05408,0,0,0,0,0
1980-11-28,137.21001,0,34240000,68.68280,2.80433,2.37794,0,0,0,0,0,0,0.70183,0,0,12,0,0,0.03877,0,0,0,0,0
1980-12-01,136.97000,0,48180000,56.14857,2.53870,2.41009,0,0,0,0,0,0,-12.53423,0,0,13,0,0,-0.26563,0,0,0,0,0
